codeQuality,communication,problemSolving,timeManagement,assignment_score,codeQuality_variance,communication_variance,problemSolving_variance,timeManagement_variance,assignment_score_variance,success_rate,domain_count,PromotionStatus,designation_Software Engineer I,designation_Software Engineer II,designation_Software Engineer III,designation_Solution Consultant,designation_Solution Enabler
61.67,56.33,35.67,58.33,41.0,1196.33,1994.33,1000.33,622.33,1591.0,0.3333333333333333,2,1,False,False,True,False,False
63.0,77.0,24.0,80.33,33.33,453.0,157.0,139.0,90.33,932.33,0.3333333333333333,2,2,False,False,True,False,False
59.0,30.67,67.0,28.33,58.33,1063.0,882.33,2524.0,442.33,604.33,0.3333333333333333,2,1,False,True,False,False,False
56.0,34.33,62.67,23.33,42.67,1588.0,549.33,162.33,597.33,1764.33,0.3333333333333333,2,1,False,False,False,True,False
66.33,52.33,41.67,44.67,45.33,1146.33,1721.33,2226.33,277.33,1192.33,0.3333333333333333,2,1,False,False,True,False,False
71.67,68.33,58.0,56.33,42.33,750.33,58.33,2548.0,264.33,2536.33,0.3333333333333333,2,2,False,False,False,True,False
50.67,47.33,69.0,36.0,24.67,1174.33,1564.33,228.0,1659.0,30.33,0.0,2,1,False,True,False,False,False
36.33,43.33,46.67,62.0,36.33,676.33,70.33,1241.33,1975.0,1032.33,0.3333333333333333,3,1,False,False,False,False,True
37.0,31.0,58.67,70.67,66.67,1444.0,259.0,2590.33,82.33,604.33,0.3333333333333333,2,1,False,False,True,False,False
40.0,64.0,38.33,30.33,63.33,108.0,1063.0,1010.33,476.33,992.33,0.6666666666666666,1,1,False,True,False,False,False
56.0,66.33,19.33,93.33,10.67,241.0,466.33,25.33,1.33,80.33,0.0,3,1,False,False,True,False,False
72.67,29.33,72.0,53.0,65.67,1716.33,110.33,637.0,1396.0,646.33,0.3333333333333333,3,2,False,True,False,False,False
44.0,23.67,41.67,43.67,61.33,1548.0,64.33,2436.33,1465.33,421.33,0.3333333333333333,2,1,False,True,False,False,False
3.0,66.33,67.0,57.33,56.0,7.0,1122.33,556.0,1202.33,513.0,0.3333333333333333,3,1,False,False,True,False,False
39.67,44.0,68.0,44.33,64.0,140.33,2476.0,2029.0,1061.33,931.0,0.6666666666666666,1,1,False,True,False,False,False
69.67,43.67,85.67,61.0,43.0,1130.33,1020.33,65.33,1792.0,1083.0,0.6666666666666666,2,2,False,False,False,False,True
69.33,57.0,46.0,66.0,55.0,665.33,613.0,1612.0,2236.0,1776.0,0.3333333333333333,2,2,False,True,False,False,False
55.0,62.33,46.0,81.67,62.33,2109.0,784.33,603.0,69.33,1084.33,0.3333333333333333,3,2,True,False,False,False,False
58.0,81.33,62.67,59.33,79.33,481.0,176.33,732.33,2021.33,441.33,0.6666666666666666,2,2,True,False,False,False,False
37.67,58.33,60.33,86.33,16.33,1737.33,1044.33,1656.33,64.33,420.33,0.0,2,1,True,False,False,False,False
28.33,66.33,52.0,64.0,29.0,756.33,1158.33,1483.0,1747.0,508.0,0.0,2,1,False,True,False,False,False
44.67,65.0,63.67,54.67,62.0,308.33,876.0,737.33,1350.33,613.0,0.3333333333333333,2,2,False,False,False,True,False
72.33,29.33,46.0,71.0,42.33,80.33,1012.33,1425.0,1669.0,745.33,0.3333333333333333,3,1,True,False,False,False,False
58.0,57.67,25.33,57.33,69.33,1029.0,1502.33,524.33,137.33,1516.33,0.6666666666666666,3,1,False,False,False,False,True
63.33,28.0,54.67,29.67,32.33,746.33,388.0,1637.33,792.33,229.33,0.0,2,0,False,False,True,False,False
57.67,65.0,56.0,68.33,48.0,1436.33,2007.0,1533.0,484.33,1039.0,0.6666666666666666,1,2,False,False,False,True,False
52.0,59.33,51.67,70.67,35.67,1729.0,564.33,380.33,177.33,1089.33,0.3333333333333333,2,1,False,False,False,False,True
43.0,34.33,29.0,19.67,62.33,703.0,1265.33,43.0,302.33,561.33,0.6666666666666666,2,0,False,False,True,False,False
67.33,74.67,59.0,44.67,56.67,933.33,308.33,939.0,2066.33,1356.33,0.3333333333333333,3,2,False,False,True,False,False
51.67,40.33,65.67,38.67,14.0,2422.33,2566.33,110.33,716.33,304.0,0.0,2,1,False,False,False,False,True
52.67,32.0,46.33,46.0,46.67,874.33,597.0,1446.33,1191.0,2030.33,0.3333333333333333,2,1,True,False,False,False,False
77.0,23.67,64.33,68.67,47.33,19.0,354.33,697.33,714.33,210.33,0.3333333333333333,2,2,False,True,False,False,False
59.67,34.67,48.0,63.33,63.67,961.33,1416.33,373.0,464.33,564.33,0.3333333333333333,2,1,False,False,True,False,False
83.33,35.0,53.67,47.0,37.67,136.33,117.0,1766.33,1191.0,1820.33,0.3333333333333333,3,1,False,True,False,False,False
37.67,46.67,56.33,66.33,14.0,14.33,1633.33,1541.33,354.33,108.0,0.0,1,1,False,False,False,True,False
35.67,73.33,32.67,60.33,50.33,2040.33,549.33,577.33,197.33,816.33,0.3333333333333333,2,1,False,False,True,False,False
52.0,70.67,61.0,37.67,44.33,1393.0,1785.33,2479.0,417.33,1406.33,0.3333333333333333,2,1,False,False,True,False,False
58.0,33.67,40.0,30.33,82.33,1423.0,2084.33,637.0,522.33,602.33,0.6666666666666666,3,1,True,False,False,False,False
57.67,23.67,21.0,42.67,59.33,362.33,201.33,13.0,676.33,1444.33,0.6666666666666666,2,0,False,False,True,False,False
60.0,53.0,72.67,63.67,42.0,2275.0,553.0,289.33,709.33,1993.0,0.3333333333333333,2,2,False,False,False,False,True
82.67,49.0,72.67,63.33,47.0,358.33,1872.0,137.33,2256.33,633.0,0.6666666666666666,2,2,False,False,False,True,False
61.0,64.67,51.67,58.33,43.33,1603.0,1289.33,1064.33,1477.33,633.33,0.3333333333333333,3,2,True,False,False,False,False
29.0,56.0,66.33,80.33,53.33,400.0,1324.0,146.33,64.33,2074.33,0.3333333333333333,2,2,False,False,False,True,False
55.0,36.0,13.0,32.33,73.33,2449.0,169.0,13.0,1429.33,400.33,0.6666666666666666,3,0,True,False,False,False,False
40.0,70.67,43.67,46.0,60.33,1897.0,410.33,837.33,2308.0,2216.33,0.6666666666666666,2,1,False,False,False,False,True
44.67,60.67,26.0,65.67,49.0,1605.33,826.33,796.0,457.33,2169.0,0.3333333333333333,2,1,False,False,True,False,False
31.0,66.33,61.0,52.0,69.67,273.0,82.33,277.0,109.0,312.33,0.6666666666666666,2,2,False,False,False,False,True
43.67,34.0,38.0,32.33,50.33,1612.33,1123.0,873.0,641.33,1157.33,0.3333333333333333,2,0,False,False,False,False,True
41.67,31.33,43.0,46.33,30.67,1584.33,1177.33,2287.0,462.33,405.33,0.0,2,0,True,False,False,False,False
53.67,55.0,29.0,43.0,31.0,857.33,1143.0,787.0,273.0,576.0,0.0,2,1,True,False,False,False,False
44.33,45.0,72.33,41.67,66.0,1526.33,484.0,56.33,506.33,259.0,0.6666666666666666,2,1,False,False,False,False,True
70.33,40.67,27.67,56.0,58.67,422.33,558.33,462.33,1549.0,1032.33,0.3333333333333333,1,1,False,False,True,False,False
75.67,49.0,34.0,32.0,57.67,529.33,1839.0,2368.0,25.0,1044.33,0.6666666666666666,3,1,False,False,False,False,True
82.33,57.33,28.33,47.67,17.0,112.33,2214.33,752.33,44.33,139.0,0.0,2,1,False,False,False,True,False
18.33,80.33,25.0,66.67,60.33,177.33,446.33,133.0,1174.33,134.33,0.6666666666666666,2,1,False,False,False,False,True
58.67,47.0,36.0,75.0,19.33,1564.33,73.0,1849.0,417.0,142.33,0.0,2,1,False,False,True,False,False
20.67,63.0,73.33,70.67,54.0,945.33,1093.0,225.33,1704.33,691.0,0.3333333333333333,2,2,False,False,True,False,False
70.67,49.33,52.33,49.67,38.67,265.33,456.33,166.33,556.33,401.33,0.0,2,1,True,False,False,False,False
54.67,49.0,69.33,22.67,20.0,770.33,661.0,822.33,110.33,468.0,0.0,2,1,False,False,False,False,True
45.0,56.67,54.33,30.0,59.33,823.0,2202.33,1642.33,2523.0,472.33,0.3333333333333333,3,1,True,False,False,False,False
47.0,45.67,61.67,42.0,53.67,1396.0,972.33,581.33,637.0,996.33,0.6666666666666666,2,1,False,False,False,False,True
43.67,58.33,39.67,22.33,53.67,16.33,772.33,482.33,226.33,482.33,0.3333333333333333,2,1,False,False,False,False,True
28.67,41.67,30.67,48.67,91.0,1241.33,1344.33,2220.33,1905.33,31.0,1.0,3,1,False,False,True,False,False
51.33,58.67,82.67,31.33,54.0,1241.33,1296.33,154.33,1880.33,1447.0,0.3333333333333333,1,2,True,False,False,False,False
36.67,83.33,54.0,40.67,54.0,849.33,30.33,1876.0,212.33,171.0,0.6666666666666666,2,1,False,False,False,False,True
62.67,40.0,32.0,47.0,59.33,121.33,463.0,1953.0,907.0,1622.33,0.6666666666666666,3,1,False,True,False,False,False
54.67,51.0,46.33,56.0,39.67,497.33,241.0,1264.33,601.0,622.33,0.3333333333333333,3,1,False,False,False,True,False
32.67,52.67,65.33,62.33,21.0,616.33,2464.33,785.33,996.33,100.0,0.0,2,1,True,False,False,False,False
63.67,44.67,63.67,47.67,45.33,581.33,1697.33,500.33,114.33,556.33,0.3333333333333333,2,1,False,False,False,True,False
54.33,77.0,44.67,23.0,31.33,401.33,127.0,1376.33,1153.0,404.33,0.0,2,1,False,True,False,False,False
53.0,76.33,35.67,52.67,66.67,433.0,990.33,582.33,1961.33,694.33,0.3333333333333333,3,2,False,True,False,False,False
88.0,36.67,53.67,74.67,61.67,49.0,680.33,1100.33,1012.33,1270.33,0.6666666666666666,2,2,False,True,False,False,False
59.33,35.0,26.33,39.33,14.33,530.33,1191.0,310.33,1110.33,212.33,0.0,2,0,False,False,False,False,True
48.33,7.67,54.67,60.0,57.0,465.33,0.33,1682.33,607.0,325.0,0.3333333333333333,3,1,True,False,False,False,False
56.0,53.33,20.67,36.33,28.33,1396.0,1420.33,72.33,837.33,358.33,0.0,2,0,False,False,False,True,False
37.0,48.33,62.0,64.67,47.33,2128.0,665.33,1407.0,721.33,1362.33,0.3333333333333333,2,1,True,False,False,False,False
58.67,76.33,29.67,84.67,29.67,58.33,110.33,1476.33,56.33,766.33,0.0,2,2,False,False,False,True,False
60.33,46.33,46.0,60.0,37.33,1009.33,870.33,1501.0,511.0,850.33,0.3333333333333333,2,1,False,False,False,True,False
81.33,37.67,38.33,51.67,36.0,72.33,994.33,597.33,550.33,847.0,0.0,2,1,False,False,False,False,True
51.0,46.67,88.33,71.67,49.67,592.0,956.33,110.33,922.33,297.33,0.3333333333333333,2,2,True,False,False,False,False
39.67,57.67,57.67,58.0,78.67,324.33,1486.33,421.33,1119.0,170.33,1.0,3,2,False,False,True,False,False
4.67,51.67,70.33,40.33,51.0,21.33,1084.33,650.33,1256.33,1911.0,0.3333333333333333,2,1,False,True,False,False,False
19.67,37.33,39.33,67.0,17.33,450.33,2180.33,2190.33,171.0,156.33,0.0,2,0,False,False,True,False,False
63.67,56.0,27.67,39.67,52.0,514.33,147.0,162.33,506.33,549.0,0.6666666666666666,2,1,False,False,False,False,True
53.0,86.0,65.33,78.33,34.33,2071.0,183.0,465.33,121.33,122.33,0.0,2,2,False,False,True,False,False
63.33,24.33,43.33,47.67,32.0,21.33,917.33,1381.33,166.33,2883.0,0.3333333333333333,3,1,True,False,False,False,False
29.33,45.33,23.0,56.0,66.67,1862.33,1982.33,333.0,300.0,602.33,0.3333333333333333,2,1,False,False,True,False,False
38.67,84.67,88.33,16.67,49.67,1000.33,137.33,10.33,340.33,1906.33,0.3333333333333333,2,2,False,False,True,False,False
51.33,45.67,53.33,38.0,75.0,849.33,1054.33,1346.33,1587.0,772.0,0.6666666666666666,2,1,False,False,True,False,False
39.67,30.67,43.33,56.67,65.33,1449.33,996.33,145.33,316.33,816.33,0.6666666666666666,2,1,False,True,False,False,False
42.67,31.0,41.33,17.33,73.67,1146.33,1227.0,1804.33,329.33,805.33,0.6666666666666666,3,0,True,False,False,False,False
15.33,26.0,23.67,56.33,60.0,320.33,175.0,534.33,1361.33,1156.0,0.6666666666666666,3,0,False,False,False,True,False
33.0,33.67,23.0,46.0,63.33,1953.0,1174.33,157.0,673.0,1285.33,0.6666666666666666,2,0,False,True,False,False,False
52.67,46.67,39.67,28.0,57.33,2112.33,2096.33,2370.33,301.0,1584.33,0.6666666666666666,2,1,True,False,False,False,False
63.33,72.0,51.0,54.33,33.33,144.33,732.0,2293.0,856.33,212.33,0.0,2,1,True,False,False,False,False
74.33,37.33,41.33,78.0,54.0,476.33,522.33,658.33,343.0,343.0,0.6666666666666666,3,2,False,True,False,False,False
63.0,77.0,34.33,44.0,39.67,333.0,571.0,1974.33,157.0,1824.33,0.3333333333333333,2,1,False,False,False,True,False
34.0,34.67,46.67,68.67,62.0,1083.0,120.33,14.33,404.33,412.0,0.6666666666666666,2,1,False,False,True,False,False
39.33,38.67,50.67,24.33,64.33,604.33,409.33,1176.33,332.33,1234.33,0.6666666666666666,1,1,False,False,False,True,False
48.0,59.33,59.67,40.67,50.67,1987.0,386.33,1450.33,824.33,1564.33,0.3333333333333333,2,1,False,False,False,False,True
48.0,34.0,78.0,52.0,47.67,1029.0,1036.0,687.0,1209.0,1782.33,0.3333333333333333,3,1,False,True,False,False,False
55.33,43.67,33.0,39.0,73.67,996.33,2422.33,403.0,1191.0,149.33,1.0,3,1,False,False,False,True,False
68.67,18.0,65.0,71.0,10.33,401.33,84.0,247.0,121.0,101.33,0.0,3,1,False,True,False,False,False
74.33,49.67,14.33,25.0,39.67,796.33,1169.33,32.33,388.0,1386.33,0.3333333333333333,2,0,False,False,True,False,False
73.67,57.67,38.67,51.0,60.0,322.33,1010.33,1554.33,103.0,1813.0,0.6666666666666666,2,2,False,True,False,False,False
23.33,38.67,58.67,78.67,71.0,400.33,316.33,1152.33,290.33,367.0,0.6666666666666666,2,1,False,False,False,False,True
40.33,66.0,42.67,36.33,42.67,2681.33,448.0,1402.33,1365.33,586.33,0.3333333333333333,2,1,False,False,False,True,False
46.67,64.0,62.67,41.33,49.33,1016.33,1204.0,322.33,160.33,1122.33,0.3333333333333333,2,1,True,False,False,False,False
65.0,52.67,56.33,68.33,32.67,993.0,1177.33,1482.33,896.33,670.33,0.3333333333333333,2,1,False,False,True,False,False
63.0,10.67,41.33,28.0,29.33,307.0,156.33,366.33,577.0,25.33,0.0,3,0,False,False,True,False,False
47.33,46.0,67.33,42.33,53.33,2070.33,673.0,1054.33,817.33,836.33,0.3333333333333333,2,1,False,False,True,False,False
65.0,56.0,65.0,69.67,65.0,1063.0,247.0,171.0,1094.33,273.0,0.6666666666666666,3,2,True,False,False,False,False
54.33,67.0,86.67,49.0,82.0,2082.33,1573.0,120.33,1812.0,268.0,1.0,2,2,False,False,False,True,False
22.33,71.0,80.67,44.33,75.0,21.33,1204.0,134.33,837.33,259.0,1.0,3,2,False,False,False,False,True
55.67,45.33,63.0,26.0,48.33,1654.33,514.33,925.0,703.0,2137.33,0.3333333333333333,2,1,False,True,False,False,False
56.0,55.33,54.33,36.67,35.0,129.0,1584.33,100.33,1054.33,2179.0,0.3333333333333333,3,1,False,True,False,False,False
63.33,61.0,62.0,52.33,42.0,894.33,889.0,523.0,1374.33,1200.0,0.6666666666666666,2,2,False,False,False,False,True
68.0,42.0,28.0,46.33,46.67,7.0,643.0,499.0,129.33,1221.33,0.3333333333333333,3,1,False,True,False,False,False
67.0,69.33,65.33,40.33,46.0,889.0,12.33,836.33,152.33,37.0,0.0,2,2,True,False,False,False,False
37.0,28.67,52.0,44.0,53.33,117.0,654.33,577.0,817.0,1492.33,0.3333333333333333,3,1,False,False,False,True,False
91.0,67.0,59.33,23.33,37.0,103.0,547.0,2474.33,144.33,553.0,0.3333333333333333,2,2,False,False,False,False,True
54.0,58.33,16.33,27.67,68.33,1468.0,374.33,212.33,196.33,192.33,0.6666666666666666,2,1,False,False,True,False,False
34.0,42.33,42.67,93.0,52.0,741.0,1442.33,202.33,49.0,1333.0,0.3333333333333333,3,1,False,False,False,False,True
29.67,50.33,73.0,39.67,51.67,1476.33,290.33,403.0,1416.33,617.33,0.6666666666666666,2,1,True,False,False,False,False
41.33,46.33,43.67,82.0,62.33,2212.33,1526.33,652.33,337.0,1080.33,0.6666666666666666,2,2,False,True,False,False,False
63.67,79.67,25.67,52.0,46.33,762.33,434.33,736.33,427.0,354.33,0.3333333333333333,2,1,False,True,False,False,False
54.0,57.0,55.0,26.33,38.67,471.0,903.0,1369.0,532.33,1612.33,0.3333333333333333,2,1,False,False,False,True,False
55.33,48.33,51.0,32.33,51.33,1109.33,894.33,1236.0,734.33,1496.33,0.3333333333333333,2,1,False,False,False,False,True
40.67,78.0,50.67,53.0,50.33,833.33,43.0,302.33,1539.0,996.33,0.3333333333333333,1,1,False,False,False,True,False
55.33,71.33,50.0,61.33,50.0,1106.33,41.33,1669.0,214.33,13.0,0.0,2,2,False,False,False,False,True
35.0,30.0,59.0,33.67,34.67,2887.0,277.0,1884.0,1056.33,450.33,0.0,2,0,False,True,False,False,False
60.33,84.0,34.33,41.0,28.67,1282.33,9.0,4.33,999.0,1976.33,0.3333333333333333,2,1,False,False,False,False,True
49.0,33.33,29.33,75.33,46.0,1983.0,82.33,1777.33,485.33,1591.0,0.6666666666666666,2,1,False,False,True,False,False
57.33,64.33,44.0,71.0,68.67,450.33,2074.33,1092.0,487.0,30.33,1.0,2,2,False,False,True,False,False
50.33,80.33,42.0,40.67,45.0,2402.33,497.33,1519.0,1850.33,364.0,0.3333333333333333,3,1,False,True,False,False,False
51.67,70.0,62.0,34.33,88.0,2164.33,525.0,109.0,2366.33,73.0,1.0,2,2,False,True,False,False,False
75.67,73.33,27.33,54.33,36.0,129.33,600.33,444.33,330.33,273.0,0.0,2,1,False,True,False,False,False
16.67,55.33,26.33,48.67,56.67,186.33,1425.33,1710.33,822.33,630.33,0.3333333333333333,3,0,False,True,False,False,False
56.67,9.67,38.0,33.33,46.67,490.33,4.33,1164.0,1716.33,1794.33,0.3333333333333333,1,0,False,False,True,False,False
50.0,66.0,38.67,48.33,28.33,1821.0,903.0,290.33,356.33,72.33,0.0,3,1,False,False,True,False,False
36.0,47.0,44.0,55.0,49.33,1116.0,628.0,373.0,732.0,485.33,0.3333333333333333,2,1,False,True,False,False,False
55.67,61.0,25.0,35.33,51.67,665.33,507.0,301.0,305.33,1508.33,0.3333333333333333,2,1,True,False,False,False,False
36.33,57.33,55.67,66.67,68.0,672.33,1314.33,1126.33,226.33,291.0,0.6666666666666666,3,2,True,False,False,False,False
57.33,80.67,68.33,47.0,48.67,1616.33,24.33,1058.33,1191.0,966.33,0.6666666666666666,3,2,False,False,False,False,True
40.0,68.33,44.0,57.0,49.67,1729.0,361.33,1776.0,1267.0,110.33,0.3333333333333333,2,1,False,False,False,False,True
43.67,47.33,75.33,47.67,40.33,2302.33,1550.33,72.33,321.33,710.33,0.3333333333333333,2,1,False,True,False,False,False
37.33,24.33,65.33,49.67,7.33,112.33,486.33,2490.33,1994.33,161.33,0.0,2,0,True,False,False,False,False
40.0,51.33,40.67,46.67,44.0,2028.0,145.33,56.33,58.33,28.0,0.0,1,1,False,False,False,False,True
51.67,57.67,39.33,30.0,68.67,702.33,1126.33,161.33,175.0,361.33,0.6666666666666666,2,1,False,False,False,False,True
75.33,26.67,44.67,36.33,54.67,160.33,762.33,324.33,86.33,1460.33,0.6666666666666666,3,1,False,True,False,False,False
43.33,57.67,8.0,41.67,58.67,1290.33,1425.33,57.0,121.33,582.33,0.6666666666666666,2,0,False,True,False,False,False
41.33,70.67,29.33,70.67,43.0,704.33,569.33,408.33,149.33,64.0,0.0,2,1,False,False,True,False,False
84.33,39.0,52.0,40.33,51.33,121.33,336.0,2304.0,2676.33,884.33,0.6666666666666666,3,1,False,False,False,False,True
45.67,50.67,60.67,68.33,45.0,401.33,60.33,376.33,1024.33,388.0,0.3333333333333333,2,1,False,False,False,True,False
51.33,24.33,40.0,54.33,52.67,380.33,1017.33,379.0,1826.33,1097.33,0.3333333333333333,2,1,True,False,False,False,False
44.67,55.33,73.67,60.0,38.0,1861.33,961.33,89.33,601.0,804.0,0.3333333333333333,3,1,False,False,False,False,True
55.0,52.0,17.33,49.0,43.33,48.0,1261.0,12.33,823.0,1310.33,0.3333333333333333,2,1,False,False,False,True,False
43.0,76.67,85.33,73.0,35.33,189.0,132.33,64.33,757.0,272.33,0.0,2,2,False,False,False,False,True
50.0,19.33,56.0,63.33,56.33,1519.0,152.33,1132.0,2732.33,622.33,0.6666666666666666,3,1,False,False,False,True,False
59.67,49.33,55.67,54.67,45.33,134.33,416.33,1270.33,1084.33,1126.33,0.3333333333333333,2,1,False,True,False,False,False
67.33,78.33,56.33,51.0,77.0,697.33,858.33,892.33,196.0,925.0,0.6666666666666666,2,2,False,False,True,False,False
70.67,61.33,45.0,74.0,27.0,1017.33,542.33,1548.0,313.0,171.0,0.0,2,2,False,True,False,False,False
42.0,40.67,60.0,72.33,39.0,1008.0,2761.33,1273.0,170.33,883.0,0.3333333333333333,2,1,False,False,False,True,False
31.67,61.67,41.67,50.0,64.33,716.33,2116.33,321.33,997.0,58.33,0.6666666666666666,3,1,False,False,False,True,False
23.0,51.0,71.33,46.67,52.0,327.0,973.0,430.33,1424.33,1747.0,0.6666666666666666,2,1,False,False,False,False,True
47.33,59.33,81.0,65.67,31.33,1537.33,1312.33,427.0,1066.33,962.33,0.3333333333333333,1,2,False,False,False,True,False
66.0,69.0,42.33,33.67,58.0,727.0,1876.0,620.33,1476.33,1183.0,0.3333333333333333,2,1,False,False,True,False,False
31.33,30.33,42.0,9.0,45.33,1374.33,6.33,172.0,49.0,60.33,0.0,1,0,False,True,False,False,False
50.67,46.33,38.0,68.33,76.0,1381.33,357.33,1372.0,1045.33,277.0,1.0,3,2,False,True,False,False,False
51.33,57.33,18.0,44.67,65.67,2001.33,2074.33,148.0,1476.33,289.33,0.6666666666666666,1,1,False,False,False,True,False
37.33,33.0,63.0,50.33,50.33,2326.33,49.0,1993.0,1346.33,356.33,0.3333333333333333,2,1,False,False,False,True,False
61.0,57.0,33.33,19.33,60.67,844.0,1039.0,472.33,0.33,1064.33,0.6666666666666666,2,1,True,False,False,False,False
58.67,28.0,40.33,53.0,11.33,800.33,829.0,190.33,337.0,112.33,0.0,3,0,False,False,False,True,False
32.0,27.0,33.0,76.0,50.67,229.0,124.0,1237.0,381.0,1429.33,0.6666666666666666,2,1,False,True,False,False,False
40.67,52.67,35.67,62.67,43.33,2609.33,1710.33,332.33,646.33,310.33,0.3333333333333333,2,1,True,False,False,False,False
55.67,49.0,42.33,49.0,90.0,244.33,916.0,969.33,1191.0,3.0,1.0,3,2,False,False,False,False,True
46.0,63.33,44.67,89.33,60.67,1548.0,2665.33,661.33,149.33,2058.33,0.6666666666666666,3,2,False,True,False,False,False
58.67,52.0,41.33,28.33,80.0,240.33,91.0,846.33,262.33,268.0,1.0,2,1,True,False,False,False,False
40.33,33.33,77.33,67.0,64.0,1716.33,234.33,849.33,147.0,1197.0,0.6666666666666666,2,2,False,False,False,True,False
51.0,11.67,25.33,63.0,77.33,1693.0,92.33,956.33,1117.0,517.33,0.6666666666666666,3,1,False,False,False,False,True
39.0,72.33,80.33,53.33,69.67,769.0,316.33,97.33,677.33,1252.33,0.6666666666666666,2,2,False,False,False,False,True
38.67,49.0,56.33,40.67,45.33,1024.33,481.0,857.33,444.33,42.33,0.0,2,1,True,False,False,False,False
68.67,56.67,74.0,28.33,40.33,1001.33,65.33,721.0,264.33,2290.33,0.3333333333333333,2,1,False,False,False,False,True
55.33,65.67,54.33,48.33,37.33,186.33,934.33,1772.33,1390.33,1460.33,0.3333333333333333,2,1,False,False,False,False,True
51.67,45.0,37.0,29.0,68.67,1026.33,2451.0,403.0,259.0,121.33,0.6666666666666666,3,1,True,False,False,False,False
52.33,43.67,27.33,45.0,54.0,520.33,1064.33,134.33,868.0,1216.0,0.3333333333333333,1,1,False,False,False,True,False
51.0,21.33,67.0,60.33,55.0,1612.0,625.33,1099.0,1570.33,2077.0,0.3333333333333333,2,1,True,False,False,False,False
55.0,56.33,50.33,67.0,88.33,811.0,1680.33,1522.33,433.0,58.33,1.0,3,2,False,False,False,True,False
