employeeId,trainingId,trainerId,codeQuality,communication,problemSolving,timeManagement,assignment_score
4932,7,73,80,40,57,40,35
4932,44,135,70,79,91,46,66
4933,44,135,48,45,51,12,7
4933,15,126,15,80,95,58,78
4933,33,136,77,44,85,96,96
4934,2,86,78,49,69,37,66
4934,42,57,84,37,4,81,2
4934,6,76,27,69,82,91,15
4935,15,126,84,76,13,76,60
4935,8,44,18,7,7,80,88
4935,20,35,76,21,94,13,81
4936,43,138,53,57,97,18,70
4936,29,159,73,84,85,38,73
4936,35,21,17,96,100,88,27
4937,16,91,51,40,27,39,6
4937,30,49,51,9,34,19,45
4937,11,88,61,88,15,11,86
4938,34,80,87,19,11,99,40
4938,18,159,60,42,76,15,54
4938,37,199,48,85,57,58,66
4939,50,70,25,78,15,65,22
4939,24,62,31,45,85,53,31
4939,36,201,46,59,76,28,70
4940,9,172,73,41,55,29,5
4940,11,88,85,29,95,6,71
4940,6,76,63,59,86,1,95
4941,34,80,82,76,36,72,73
4941,2,86,48,77,62,71,6
4941,9,172,53,41,66,89,66
4942,40,194,60,29,82,11,72
4942,48,146,31,75,25,73,37
4942,35,21,95,26,14,10,79
4943,46,187,8,11,77,0,61
4943,28,134,70,87,5,31,39
4943,27,92,18,17,99,72,71
4944,19,199,13,3,86,1,35
4944,5,70,29,61,55,24,43
4944,28,134,46,10,3,82,62
4945,17,180,64,62,21,61,2
4945,44,135,41,27,2,47,27
4945,38,159,100,65,36,78,48
4946,6,76,98,91,58,68,75
4946,15,126,60,96,6,45,93
4946,4,113,75,83,79,86,88
4947,44,135,0,27,82,0,49
4947,5,70,84,63,87,66,22
4947,34,80,3,90,47,92,91
4948,37,199,92,73,35,71,28
4948,44,135,41,53,67,28,81
4948,25,103,21,76,18,49,58
4949,4,113,87,20,52,12,6
4949,20,35,60,58,6,81,4
4949,17,180,21,46,98,24,90
4950,34,80,72,57,98,54,31
4950,35,21,2,36,0,64,82
4950,5,70,55,13,0,82,98
4951,32,75,63,53,47,84,41
4951,44,135,34,3,18,52,11
4951,35,21,27,64,53,99,56
4952,10,61,6,52,91,32,68
4952,34,80,51,25,51,97,56
4952,7,73,66,74,27,85,15
4953,9,172,54,20,55,18,29
4953,30,49,71,39,1,83,54
4953,26,54,78,45,54,44,18
4954,19,199,97,73,77,16,59
4954,9,172,50,42,73,61,74
4954,40,194,65,94,56,2,64
4955,29,159,58,2,53,69,14
4955,50,70,16,27,100,64,21
4955,43,138,9,80,61,69,65
4956,24,62,6,79,67,53,23
4956,32,75,81,90,25,24,33
4956,31,83,7,100,77,84,70
4957,2,86,60,85,42,80,8
4957,41,168,19,82,51,74,68
4957,31,83,12,82,43,44,62
4958,8,44,58,74,60,85,20
4958,29,159,63,99,66,23,84
4958,47,122,20,35,14,88,62
4959,10,61,54,56,94,94,95
4959,2,86,77,23,50,93,12
4959,48,146,78,24,35,59,22
4960,40,194,25,44,17,44,57
4960,41,168,19,4,37,45,31
4960,21,191,53,44,22,58,54
4961,41,168,62,86,73,4,5
4961,47,122,99,79,91,24,96
4961,45,120,60,57,40,70,65
4962,35,21,6,50,24,53,30
4962,39,180,76,90,68,69,94
4962,49,148,78,78,8,30,63
4963,27,92,68,44,62,74,11
4963,45,120,35,56,9,14,57
4963,11,88,20,23,66,35,22
4964,8,44,70,62,22,84,67
4964,17,180,73,74,17,90,72
4964,24,62,42,68,65,84,20
4965,15,126,46,37,1,55,91
4965,28,134,83,98,51,38,93
4965,39,180,28,48,46,83,12
4966,50,70,92,20,93,52,33
4966,41,168,64,67,23,53,28
4966,33,136,65,11,50,5,36
4967,36,201,64,15,23,16,91
4967,37,199,65,8,57,35,37
4967,47,122,53,5,33,85,6
4968,42,57,84,62,30,41,73
4968,31,83,29,18,92,90,55
4968,41,168,26,40,78,92,96
4969,1,102,98,52,85,68,7
4969,6,76,6,94,25,92,17
4969,46,187,83,27,22,74,78
4970,3,153,44,56,64,27,95
4970,26,54,94,55,2,18,41
4970,20,35,71,31,1,18,52
4971,28,134,59,81,53,25,66
4971,29,159,11,38,6,4,78
4971,34,80,4,50,64,95,45
4972,19,199,17,40,64,23,44
4972,22,104,32,46,13,80,49
4972,9,172,47,4,44,45,96
4973,20,35,68,95,72,73,82
4973,39,180,16,78,75,14,37
4973,14,219,13,38,31,48,61
4974,39,180,70,28,99,23,85
4974,26,54,49,58,14,29,59
4974,48,146,16,92,32,45,55
4975,4,113,81,43,11,16,32
4975,48,146,84,95,29,62,49
4975,35,21,70,5,62,80,68
4976,19,199,37,30,73,81,79
4976,48,146,19,62,46,84,97
4976,44,135,74,53,56,61,52
4977,45,120,43,33,11,74,23
4977,38,159,9,28,25,57,86
4977,5,70,5,18,91,10,88
4978,36,201,46,38,5,93,31
4978,9,172,45,38,70,61,19
4978,4,113,62,33,41,7,27
4979,24,62,44,63,76,56,42
4979,34,80,69,33,0,11,98
4979,23,137,26,65,95,58,6
4980,5,70,49,49,82,32,79
4980,16,91,17,45,14,18,32
4980,13,76,38,52,18,1,59
4981,42,57,16,81,69,32,33
4981,41,168,38,18,68,49,11
4981,30,49,4,45,77,30,36
4982,12,156,97,17,30,57,23
4982,14,219,65,18,7,100,9
4982,17,180,2,10,14,5,70
4983,35,21,95,32,50,22,22
4983,27,92,80,82,69,97,61
4983,12,156,25,49,4,83,42
4984,14,219,62,30,62,43,32
4984,33,136,10,5,86,50,82
4984,48,146,78,9,43,53,22
4985,41,168,84,5,10,67,41
4985,7,73,56,39,18,34,2
4985,16,91,32,75,61,6,29
4986,49,148,16,39,81,46,34
4986,18,159,96,33,3,10,49
4986,7,73,22,19,58,65,70
4987,32,75,37,15,49,59,96
4987,39,180,68,56,84,94,55
4987,30,49,33,16,75,39,34
4988,11,88,48,95,44,75,54
4988,33,136,40,7,80,87,16
4988,17,180,67,89,51,64,97
4989,18,159,48,33,67,73,12
4989,49,148,94,2,80,68,54
4989,4,113,20,44,93,100,67
4990,48,146,93,90,79,83,78
4990,22,104,82,16,40,21,11
4990,36,201,15,64,89,91,67
4991,14,219,80,3,77,98,14
4991,39,180,32,7,78,89,5
4991,1,102,49,29,7,87,41
4992,10,61,59,28,73,100,11
4992,44,135,18,15,12,26,55
4992,38,159,35,83,98,33,15
4993,31,83,36,77,41,58,54
4993,27,92,69,88,31,11,80
4993,22,104,13,64,21,94,7
4994,7,73,81,92,38,76,52
4994,29,159,86,0,95,26,29
4994,44,135,18,73,9,70,2
4995,15,126,15,96,96,13,17
4995,31,83,60,83,13,98,33
4995,47,122,6,83,92,7,30
4996,35,21,18,52,25,91,100
4996,3,153,52,49,69,100,41
4996,19,199,14,74,6,10,99
4997,14,219,44,87,48,53,61
4997,32,75,99,23,51,80,68
4997,19,199,82,35,88,79,56
4998,43,138,32,42,97,27,92
4998,23,137,70,82,98,75,89
4998,17,180,8,99,14,75,70
4999,6,76,48,65,99,37,25
4999,50,70,55,13,17,89,97
4999,13,76,69,8,98,10,43
5000,19,199,35,61,10,26,5
5000,26,54,70,3,56,64,14
5000,13,76,94,100,83,17,64
5001,6,76,52,54,16,78,33
5001,32,75,67,16,91,62,56
5001,16,91,68,3,19,83,35
5002,1,102,10,75,11,89,87
5002,39,180,89,4,25,27,30
5002,22,104,92,31,0,64,94
5003,20,35,50,100,56,43,90
5003,2,86,47,17,61,29,14
5003,18,159,53,25,76,54,51
5004,43,138,0,71,44,22,30
5004,31,83,51,100,89,12,99
5004,11,88,95,100,5,50,32
5005,38,159,90,20,69,45,79
5005,45,120,40,60,26,47,99
5005,8,44,60,59,78,39,84
5006,6,76,26,47,16,34,2
5006,8,44,3,42,100,30,47
5006,45,120,67,16,5,89,82
5007,37,199,18,20,38,91,96
5007,7,73,60,42,21,44,72
5007,39,180,95,26,58,20,91
5008,7,73,76,24,81,50,85
5008,45,120,62,80,7,39,15
5008,37,199,47,71,10,87,49
5009,4,113,26,99,63,80,62
5009,21,191,54,28,50,98,2
5009,42,57,98,25,13,22,63
5010,19,199,34,82,8,84,75
5010,27,92,37,45,95,73,37
5010,25,103,76,63,44,14,57
5011,35,21,86,26,92,18,7
5011,17,180,74,89,62,62,19
5011,13,76,76,14,42,4,68
5012,46,187,63,57,12,85,47
5012,29,159,34,44,37,66,28
5012,41,168,64,90,37,75,84
5013,39,180,68,41,79,42,64
5013,27,92,65,52,9,71,82
5013,15,126,47,27,46,94,8
5014,32,75,3,73,96,55,0
5014,44,135,15,77,9,83,20
5014,31,83,61,61,32,84,99
5015,13,76,40,15,37,47,32
5015,23,137,57,89,66,4,1
5015,20,35,45,64,89,72,42
5016,46,187,35,28,50,19,54
5016,20,35,57,42,44,33,17
5016,42,57,29,25,12,65,42
5017,42,57,56,36,76,20,78
5017,2,86,53,40,41,22,66
5017,44,135,48,56,36,100,13
5018,40,194,27,4,66,81,75
5018,4,113,34,18,44,28,69
5018,28,134,91,80,78,7,51
5019,5,70,41,76,43,39,50
5019,2,86,7,53,21,11,84
5019,50,70,27,90,56,29,20
5020,42,57,1,89,46,57,74
5020,22,104,95,31,52,32,76
5020,39,180,58,75,64,92,65
5021,20,35,62,48,55,69,26
5021,11,88,58,69,74,51,1
5021,36,201,61,3,32,94,45
5022,24,62,27,73,17,34,69
5022,49,148,18,72,7,0,20
5022,19,199,36,96,43,78,40
5023,7,73,93,80,43,48,74
5023,11,88,58,42,85,87,96
5023,50,70,36,31,7,78,9
5024,5,70,44,48,7,2,2
5024,3,153,97,98,94,6,33
5024,18,159,19,37,2,68,94
5025,50,70,64,42,97,53,3
5025,11,88,78,53,74,8,93
5025,39,180,4,38,12,39,92
5026,20,35,94,40,28,87,39
5026,28,134,34,99,80,20,49
5026,2,86,88,25,5,95,51
5027,31,83,60,85,37,87,31
5027,18,159,5,71,81,47,5
5027,27,92,27,18,31,0,32
5028,11,88,26,49,74,85,36
5028,13,76,4,22,90,7,76
5028,15,126,85,46,38,29,93
5029,38,159,23,59,89,5,13
5029,32,75,99,54,57,24,80
5029,30,49,59,3,98,72,49
5030,7,73,63,92,89,22,43
5030,42,57,72,24,16,46,6
5030,15,126,36,16,83,4,0
5031,17,180,76,82,43,100,48
5031,14,219,60,40,25,0,6
5031,24,62,55,66,39,6,40
5032,41,168,33,33,96,69,54
5032,31,83,97,94,51,90,7
5032,17,180,54,92,55,93,85
5033,6,76,45,51,37,25,59
5033,19,199,45,69,2,3,2
5033,47,122,97,62,97,97,72
5034,39,180,31,34,90,97,11
5034,10,61,72,42,67,31,21
5034,11,88,99,86,49,57,60
5035,2,86,95,99,97,61,44
5035,31,83,20,24,86,17,35
5035,37,199,58,85,78,98,58
5036,30,49,3,89,17,71,28
5036,32,75,33,35,32,67,21
5036,3,153,19,1,97,18,22
5037,31,83,20,45,87,5,70
5037,22,104,83,89,19,100,79
5037,49,148,50,92,93,41,69
5038,20,35,61,23,45,31,3
5038,8,44,80,41,100,18,91
5038,38,159,2,51,34,97,38
5039,13,76,69,24,84,81,24
5039,24,62,60,89,33,40,50
5039,28,134,98,84,20,5,77
5040,47,122,51,15,49,84,15
5040,20,35,6,86,19,84,39
5040,40,194,92,36,11,80,20
5041,20,35,57,47,36,42,52
5041,29,159,37,52,75,15,3
5041,47,122,7,29,46,89,68
5042,21,191,77,96,68,39,39
5042,23,137,97,16,50,54,92
5042,7,73,83,79,76,99,91
5043,19,199,100,30,23,93,2
5043,42,57,57,3,67,65,81
5043,25,103,7,46,75,76,22
5044,12,156,74,0,74,62,16
5044,17,180,11,57,15,73,15
5044,20,35,26,42,9,9,19
5045,3,153,77,94,52,43,86
5045,25,103,31,16,40,69,17
5045,26,54,44,53,13,90,16
5046,16,91,19,24,60,21,69
5046,5,70,33,100,3,5,23
5046,42,57,59,56,48,11,21
5047,11,88,94,14,60,21,63
5047,37,199,89,91,51,7,68
5047,21,191,98,23,82,97,77
5048,11,88,2,72,85,12,74
5048,45,120,100,40,75,59,96
5048,4,113,7,1,48,51,10
5049,36,201,77,72,42,30,35
5049,47,122,0,97,99,27,45
5049,46,187,15,25,83,81,36
5050,42,57,93,81,71,33,34
5050,44,135,21,39,93,62,92
5050,27,92,81,64,10,91,66
5051,7,73,43,25,55,3,89
5051,18,159,61,77,64,87,61
5051,13,76,5,74,18,53,29
5052,45,120,65,72,45,96,67
5052,44,135,98,87,73,40,28
5052,49,148,43,76,15,39,67
5053,17,180,3,2,96,5,78
5053,45,120,54,5,95,50,90
5053,32,75,48,14,37,80,63
5054,16,91,43,59,5,29,29
5054,4,113,79,75,11,35,42
5054,10,61,92,93,62,90,63
5055,20,35,78,68,30,19,18
5055,13,76,100,34,0,61,97
5055,48,146,49,83,94,73,100
5056,23,137,74,85,48,15,21
5056,8,44,9,89,59,76,28
5056,29,159,27,97,13,64,64
5057,22,104,33,76,37,100,38
5057,13,76,53,83,27,75,96
5057,46,187,38,37,35,23,75
5058,29,159,65,76,61,15,13
5058,32,75,39,6,5,100,7
5058,22,104,41,72,93,29,7
5059,17,180,19,1,23,32,86
5059,10,61,100,31,55,65,92
5059,29,159,100,42,68,97,69
5060,21,191,10,68,34,96,91
5060,15,126,93,56,11,76,26
5060,12,156,16,66,87,83,0
5061,45,120,30,27,77,26,8
5061,34,80,55,0,92,36,2
5061,4,113,33,46,57,52,76
5062,24,62,72,86,78,78,39
5062,47,122,100,75,92,37,40
5062,32,75,71,33,64,29,84
5063,19,199,28,49,84,35,38
5063,42,57,37,1,34,10,17
5063,6,76,14,65,9,62,56
5064,37,199,4,36,88,42,78
5064,6,76,24,94,96,53,100
5064,11,88,35,21,90,82,94
5065,13,76,53,45,43,27,76
5065,14,219,20,87,23,9,40
5065,34,80,69,7,45,76,0
5066,38,159,63,52,88,36,56
5066,31,83,86,9,93,36,99
5066,21,191,1,53,19,92,13
5067,43,138,6,55,7,10,43
5067,13,76,95,0,95,1,86
5067,35,21,89,16,0,45,62
5068,40,194,21,25,31,72,72
5068,30,49,72,61,45,21,87
5068,9,172,54,16,22,59,50
5069,14,219,92,26,38,11,6
5069,30,49,49,12,7,82,53
5069,10,61,20,83,84,92,5
5070,6,76,22,41,71,51,37
5070,19,199,60,2,8,63,13
5070,8,44,89,33,74,23,40
5071,7,73,43,56,76,13,30
5071,3,153,6,13,68,97,57
5071,50,70,36,49,9,46,17
5072,2,86,73,29,75,43,67
5072,29,159,13,29,27,6,67
5072,9,172,37,72,89,56,28
5073,2,86,28,82,60,35,34
5073,34,80,3,58,86,11,90
5073,46,187,77,31,9,37,10
5074,22,104,99,16,53,65,22
5074,28,134,22,5,24,68,8
5074,17,180,17,16,42,45,83
5075,49,148,77,42,48,6,85
5075,21,191,38,12,38,43,37
5075,48,146,13,43,95,84,78
5076,11,88,25,50,19,37,22
5076,39,180,53,56,29,46,63
5076,30,49,38,17,83,5,38
5077,3,153,80,18,48,36,78
5077,45,120,71,58,82,82,51
5077,40,194,83,13,11,30,67
5078,45,120,82,95,70,76,24
5078,34,80,73,11,22,24,55
5078,35,21,47,99,84,65,60
5079,5,70,50,24,66,21,95
5079,24,62,16,77,94,95,23
5079,30,49,61,23,88,75,10
5080,22,104,11,77,53,72,9
5080,14,219,47,15,52,74,12
5080,40,194,18,54,57,2,75
5081,15,126,50,54,82,34,69
5081,14,219,82,99,16,22,19
5081,49,148,79,32,58,14,68
5082,6,76,47,9,47,87,95
5082,1,102,19,22,3,77,26
5082,36,201,54,20,51,8,44
5083,47,122,79,16,30,95,65
5083,30,49,44,42,17,51,83
5083,46,187,34,29,91,97,12
5084,3,153,17,55,12,3,23
5084,25,103,68,72,40,83,1
5084,9,172,56,9,40,15,15
5085,2,86,50,98,64,35,21
5085,37,199,77,94,33,23,10
5085,27,92,69,33,4,17,82
5086,16,91,67,69,65,85,56
5086,33,136,8,54,71,64,33
5086,49,148,40,9,80,77,25
5087,23,137,92,15,82,20,63
5087,21,191,93,90,10,36,39
5087,14,219,9,94,33,33,54
5088,36,201,54,5,82,15,26
5088,38,159,46,82,28,80,23
5088,44,135,81,43,96,46,43
5089,16,91,80,36,83,25,56
5089,19,199,50,97,26,54,2
5089,35,21,19,85,59,19,42
5090,43,138,52,34,93,66,56
5090,17,180,87,85,98,97,55
5090,11,88,58,28,99,26,35
5091,33,136,68,92,93,52,74
5091,10,61,58,86,69,75,34
5091,31,83,0,48,7,26,13
5092,8,44,14,52,98,95,62
5092,12,156,52,5,96,10,97
5092,44,135,38,72,64,37,6
5093,46,187,4,20,100,38,52
5093,50,70,63,91,84,58,43
5093,32,75,75,57,34,28,86
5094,39,180,12,60,31,8,66
5094,7,73,12,33,85,48,17
5094,14,219,88,84,58,34,46
5095,25,103,64,75,65,14,6
5095,33,136,78,4,45,99,56
5095,31,83,86,6,34,52,10
5096,9,172,86,57,65,46,80
5096,7,73,74,7,91,54,65
5096,13,76,15,29,22,32,19
5097,4,113,59,82,41,51,64
5097,16,91,25,6,92,6,93
5097,1,102,13,41,0,37,10
5098,2,86,6,62,47,40,18
5098,49,148,10,95,38,22,75
5098,23,137,95,81,21,17,40
5099,17,180,37,1,16,18,85
5099,6,76,38,75,100,56,94
5099,43,138,3,90,100,28,81
5100,36,201,17,33,14,29,85
5100,24,62,86,51,95,61,43
5100,1,102,33,82,30,49,100
5101,39,180,60,44,33,38,91
5101,41,168,23,71,16,14,15
5101,34,80,13,99,23,0,80
5102,18,159,29,76,51,72,64
5102,23,137,74,63,18,16,31
5102,45,120,35,86,0,90,56
5103,45,120,80,66,89,59,1
5103,13,76,12,87,16,88,28
5103,42,57,16,95,87,84,43
5104,20,35,74,19,87,6,69
5104,18,159,64,77,32,4,49
5104,12,156,10,84,14,16,12
5105,30,49,74,95,9,61,75
5105,8,44,81,75,9,73,36
5105,50,70,3,91,48,51,3
5106,25,103,12,11,73,35,74
5106,11,88,94,42,42,47,5
5106,9,172,24,21,0,81,30
5107,2,86,88,92,90,14,36
5107,5,70,38,7,68,31,71
5107,14,219,97,69,34,8,41
5108,45,120,13,95,73,68,62
5108,30,49,26,18,89,91,2
5108,43,138,61,46,48,48,4
5109,36,201,36,53,35,53,5
5109,22,104,82,18,89,84,58
5109,35,21,87,23,7,66,82
5110,50,70,60,74,15,51,32
5110,15,126,13,7,85,24,15
5110,39,180,63,65,13,58,6
5111,15,126,25,69,42,33,68
5111,10,61,99,72,34,13,54
5111,8,44,9,16,73,32,78
5112,30,49,64,1,73,24,28
5112,22,104,98,35,43,33,95
5112,11,88,82,38,5,39,23
5113,10,61,43,86,18,53,80
5113,25,103,43,6,94,71,53
5113,11,88,98,7,28,82,86
5114,43,138,41,0,11,43,4
5114,41,168,72,55,94,44,22
5114,39,180,95,60,83,73,6
5115,4,113,84,94,83,2,21
5115,10,61,21,78,58,95,93
5115,17,180,71,17,10,81,63
5116,29,159,82,94,35,19,90
5116,5,70,82,19,32,14,70
5116,42,57,45,20,80,37,86
5117,20,35,2,21,40,44,98
5117,33,136,37,31,40,60,90
5117,13,76,36,2,44,8,84
5118,28,134,11,53,92,20,56
5118,15,126,15,44,46,35,6
5118,9,172,34,13,37,23,52
5119,45,120,37,26,0,61,78
5119,34,80,61,89,61,57,41
5119,18,159,41,87,2,80,4
5120,2,86,98,72,69,32,28
5120,8,44,61,49,53,62,61
5120,35,21,63,96,17,16,80
5121,37,199,19,86,4,93,90
5121,31,83,64,0,59,40,34
5121,3,153,7,77,14,50,17
5122,48,146,29,64,11,77,70
5122,13,76,1,51,74,91,43
5122,15,126,2,11,90,14,38
5123,41,168,49,30,37,56,85
5123,1,102,35,25,95,58,93
5123,23,137,75,43,2,54,66
5124,5,70,51,96,17,83,2
5124,42,57,82,7,26,78,1
5124,3,153,88,57,29,53,51
5125,48,146,45,83,47,33,61
5125,10,61,78,98,42,19,25
5125,26,54,4,35,86,61,9
5126,38,159,0,18,27,79,30
5126,14,219,27,8,32,70,3
5126,24,62,75,26,46,70,0
5127,32,75,99,11,20,25,97
5127,49,148,4,37,86,22,23
5127,39,180,70,12,24,75,80
5128,15,126,77,39,0,56,38
5128,11,88,93,84,87,77,84
5128,5,70,19,92,73,42,2
5129,9,172,69,76,23,13,15
5129,19,199,3,60,76,85,95
5129,1,102,67,100,30,93,99
5130,42,57,83,21,81,89,98
5130,34,80,47,59,0,0,3
5130,39,180,67,32,57,51,57
5131,38,159,4,25,39,35,54
5131,21,191,61,92,46,81,67
5131,16,91,32,64,42,84,26
5132,43,138,70,34,69,44,77
5132,44,135,36,86,95,59,1
5132,14,219,92,50,23,50,34
5133,37,199,64,22,42,88,93
5133,16,91,53,38,1,73,21
5133,39,180,77,11,22,43,25
5134,24,62,97,88,85,50,96
5134,41,168,30,15,76,84,11
5134,22,104,51,24,99,45,65
5135,32,75,25,76,30,53,56
5135,37,199,70,2,90,99,2
5135,36,201,69,72,22,1,49
5136,29,159,86,58,52,34,67
5136,3,153,59,93,91,82,12
5136,24,62,9,40,46,35,35
5137,26,54,45,66,97,63,64
5137,2,86,13,53,21,18,25
5137,50,70,37,95,3,25,39
5138,5,70,11,39,42,25,84
5138,49,148,7,20,96,91,100
5138,50,70,35,55,42,49,66
5139,48,146,63,72,89,9,52
5139,50,70,86,18,82,91,11
5139,23,137,71,90,58,48,91
5140,34,80,1,78,2,56,16
5140,17,180,68,21,53,56,78
5140,40,194,92,12,26,52,82
5141,39,180,22,86,60,5,80
5141,49,148,45,33,75,55,35
5141,47,122,85,54,88,64,47
5142,3,153,45,87,54,96,5
5142,28,134,8,17,74,52,76
5142,8,44,38,66,90,77,52
5143,14,219,35,43,58,42,83
5143,44,135,6,78,81,52,71
5143,12,156,72,97,5,38,49
5144,48,146,23,0,7,79,11
5144,20,35,61,22,67,10,43
5144,11,88,32,19,89,24,26
5145,34,80,54,67,67,47,66
5145,13,76,30,19,48,85,97
5145,44,135,70,58,75,96,35
5146,50,70,23,28,19,16,42
5146,47,122,83,32,40,43,92
5146,15,126,45,70,70,51,46
5147,43,138,8,64,40,28,62
5147,24,62,21,40,63,40,99
5147,13,76,47,68,73,98,81
5148,30,49,95,62,34,41,11
5148,31,83,83,100,82,63,7
5148,20,35,0,98,36,37,81
5149,34,80,57,36,14,93,89
5149,12,156,38,46,54,84,25
5149,31,83,7,94,58,65,46
5150,32,75,64,34,74,99,5
5150,48,146,0,100,66,24,34
5150,22,104,35,97,77,29,50
5151,8,44,4,71,48,89,61
5151,32,75,93,35,41,61,91
5151,2,86,52,75,80,41,82
5152,29,159,6,39,98,49,91
5152,10,61,67,27,92,94,49
5152,1,102,92,59,56,94,89
5153,29,159,67,70,89,73,65
5153,26,54,53,28,40,55,7
5153,40,194,62,27,61,57,32
5154,20,35,34,7,42,49,46
5154,45,120,92,95,32,66,93
5154,39,180,45,70,54,22,34
5155,13,76,52,0,22,1,26
5155,33,136,18,49,60,40,99
5155,29,159,43,27,2,68,12
5156,29,159,61,19,73,18,10
5156,31,83,87,67,25,48,49
5156,44,135,38,17,7,97,3
5157,42,57,99,71,91,68,62
5157,50,70,95,69,35,7,84
5157,46,187,62,41,16,96,43
5158,3,153,50,9,95,54,79
5158,7,73,31,58,49,50,30
5158,34,80,35,16,16,29,68
5159,23,137,52,37,27,39,3
5159,44,135,27,99,36,55,22
5159,37,199,41,73,78,9,63
5160,38,159,12,90,39,2,50
5160,12,156,74,16,50,93,7
5160,40,194,76,47,25,70,13
5161,39,180,71,91,33,28,53
5161,34,80,56,93,33,34,60
5161,30,49,38,80,41,79,70
5162,37,199,56,70,64,69,65
5162,32,75,100,5,58,85,76
5162,38,159,8,68,72,53,93
5163,30,49,42,78,58,39,57
5163,23,137,38,64,24,87,87
5163,11,88,58,59,43,65,11
5164,23,137,13,79,92,89,43
5164,24,62,96,32,40,59,53
5164,31,83,84,49,63,24,96
5165,7,73,62,0,72,36,69
5165,28,134,31,92,76,77,34
5165,30,49,95,1,38,55,40
5166,47,122,30,81,25,93,15
5166,5,70,7,34,76,42,36
5166,26,54,17,95,99,59,65
5167,25,103,15,67,38,31,62
5167,24,62,86,28,76,87,98
5167,36,201,41,100,43,31,6
5168,39,180,39,85,41,39,82
5168,44,135,50,28,40,16,71
5168,22,104,33,90,14,55,23
5169,26,54,17,30,1,77,79
5169,16,91,66,75,61,36,19
5169,25,103,40,60,55,5,6
5170,24,62,89,35,68,94,68
5170,35,21,76,63,73,82,38
5170,31,83,18,40,21,27,26
5171,35,21,70,6,17,21,85
5171,33,136,66,18,21,0,52
5171,4,113,75,7,28,67,90
5172,22,104,12,20,90,72,63
5172,31,83,43,17,2,29,10
5172,5,70,54,87,68,0,2
5173,45,120,26,30,98,46,41
5173,15,126,6,6,45,73,85
5173,43,138,81,48,80,54,28
5174,14,219,29,9,96,64,23
5174,11,88,48,72,12,32,82
5174,21,191,20,31,68,29,65
5175,39,180,75,98,63,24,8
5175,8,44,40,51,20,52,91
5175,37,199,72,67,46,67,78
5176,44,135,77,83,29,8,68
5176,5,70,4,63,92,5,61
5176,21,191,57,14,36,90,69
5177,25,103,13,88,42,91,88
5177,15,126,18,91,46,95,15
5177,2,86,4,11,1,74,63
5178,18,159,14,24,58,94,44
5178,22,104,7,51,26,85,10
5178,13,76,16,19,48,95,24
5179,49,148,98,79,3,57,94
5179,14,219,2,23,47,1,14
5179,43,138,92,11,16,89,26
5180,47,122,42,18,42,72,20
5180,46,187,14,79,69,61,46
5180,26,54,17,61,65,83,74
5181,12,156,18,36,6,50,26
5181,31,83,78,35,96,34,67
5181,14,219,10,67,8,69,64
5182,1,102,66,86,73,80,63
5182,20,35,88,16,63,45,32
5182,48,146,80,42,90,92,36
5183,30,49,46,91,51,51,58
5183,46,187,35,94,27,4,60
5183,22,104,2,25,17,65,9
5184,20,35,4,52,55,5,83
5184,6,76,47,38,22,3,55
5184,48,146,26,14,29,53,80
5185,46,187,85,12,92,80,18
5185,39,180,40,65,25,66,54
5185,48,146,97,82,87,63,77
5186,25,103,38,49,29,76,64
5186,16,91,37,53,70,6,53
5186,10,61,100,22,10,68,81
5187,46,187,80,50,75,23,65
5187,50,70,59,39,32,82,30
5187,24,62,66,5,27,91,68
5188,40,194,28,18,94,93,42
5188,9,172,56,16,31,76,17
5188,2,86,59,86,31,90,91
5189,6,76,68,72,2,31,96
5189,22,104,57,75,38,69,33
5189,9,172,27,34,14,61,12
5190,43,138,99,33,99,56,33
5190,36,201,28,26,78,32,65
5190,35,21,96,8,96,16,99
5191,31,83,28,94,4,16,29
5191,18,159,75,86,36,73,19
5191,8,44,50,77,89,17,23
5192,21,191,74,83,64,1,97
5192,25,103,88,29,40,42,31
5192,27,92,2,75,11,92,18
5193,32,75,25,27,69,53,28
5193,5,70,53,28,78,89,30
5193,30,49,0,30,35,27,54
5194,49,148,39,33,3,86,95
5194,28,134,96,94,78,80,57
5194,27,92,94,20,59,99,85
5195,13,76,9,88,1,27,45
5195,41,168,35,52,60,64,8
5195,38,159,76,91,7,52,67
5196,27,92,82,61,45,89,36
5196,6,76,66,57,57,78,75
5196,46,187,50,22,64,85,64
5197,2,86,27,23,15,7,44
5197,4,113,39,97,74,28,82
5197,35,21,39,0,72,86,59
5198,41,168,26,38,56,61,59
5198,26,54,73,28,29,79,64
5198,43,138,82,75,99,24,41
5199,14,219,35,76,30,80,95
5199,18,159,58,51,52,31,49
5199,44,135,48,42,94,34,97
5200,17,180,98,55,77,19,16
5200,15,126,10,91,73,5,96
5200,46,187,100,3,69,78,73
5201,21,191,56,33,78,44,2
5201,6,76,52,10,56,43,64
5201,44,135,51,94,37,74,97
5202,2,86,81,12,12,22,79
5202,27,92,37,54,77,97,57
5202,37,199,39,82,52,41,50
5203,1,102,28,81,80,60,68
5203,30,49,58,39,0,77,77
5203,17,180,52,92,38,37,97
5204,32,75,23,49,15,66,5
5204,40,194,52,15,52,73,36
5204,30,49,34,65,79,91,92
5205,2,86,52,78,22,47,97
5205,22,104,62,62,59,64,93
5205,26,54,31,1,0,63,63
