value,trainingId,employeeId,trainerId
52,3,5108,102
52,5,5109,42
3,1,5109,92
1,19,5109,20
71,18,5110,72
77,13,5110,21
33,2,5110,11
0,8,5111,84
44,13,5111,21
3,5,5111,42
44,12,5112,13
96,7,5112,109
1,5,5112,42
48,14,5113,40
15,13,5113,21
57,3,5113,102
10,10,5114,106
31,4,5114,90
58,8,5114,84
100,13,5115,21
5,16,5115,41
27,11,5115,39
42,7,5116,109
40,2,5116,11
76,8,5116,84
35,1,5117,92
60,20,5117,98
15,16,5117,41
54,1,5118,92
40,12,5118,13
34,8,5118,84
53,3,5119,102
94,5,5119,42
95,10,5119,106
83,9,5120,63
68,14,5120,40
88,4,5120,90
67,7,5121,109
40,17,5121,84
25,3,5121,102
4,16,5122,41
75,4,5122,90
7,9,5122,63
72,6,5123,73
39,20,5123,98
69,14,5123,40
16,16,5124,41
34,18,5124,72
7,2,5124,11
75,20,5125,98
76,10,5125,106
57,11,5125,39
2,5,5126,42
53,14,5126,40
83,1,5126,92
69,13,5127,21
18,8,5127,84
14,5,5127,42
67,14,5128,40
27,15,5128,101
70,17,5128,84
13,1,5129,92
87,14,5129,40
90,10,5129,106
98,11,5130,39
26,8,5130,84
62,12,5130,13
36,2,5131,11
89,3,5131,102
47,19,5131,20
30,13,5132,21
61,20,5132,98
63,2,5132,11
60,19,5133,20
45,11,5133,39
65,6,5133,73
85,1,5134,92
4,4,5134,90
60,2,5134,11
40,14,5135,40
48,19,5135,20
60,11,5135,39
91,2,5136,11
18,17,5136,84
28,12,5136,13
12,7,5137,109
60,18,5137,72
40,10,5137,106
70,4,5138,90
28,9,5138,63
6,5,5138,42
41,8,5139,84
89,11,5139,39
37,2,5139,11
92,11,5140,39
24,15,5140,101
94,10,5140,106
31,2,5141,11
67,15,5141,101
36,11,5141,39
98,19,5142,20
15,2,5142,11
83,17,5142,84
70,1,5143,92
71,3,5143,102
15,13,5143,21
73,9,5144,63
70,16,5144,41
78,12,5144,13
14,18,5145,72
40,15,5145,101
61,1,5145,92
88,1,5146,92
45,5,5146,42
17,16,5146,41
34,13,5147,21
41,14,5147,40
94,4,5147,90
43,14,5148,40
82,10,5148,106
15,19,5148,20
59,9,5149,63
97,15,5149,101
72,20,5149,98
29,9,5150,63
9,4,5150,90
91,10,5150,106
84,9,5151,63
65,7,5151,109
79,14,5151,40
18,8,5152,84
29,6,5152,73
43,9,5152,63
40,16,5153,41
17,11,5153,39
95,7,5153,109
79,13,5154,21
63,18,5154,72
16,9,5154,63
96,2,5155,11
83,17,5155,84
47,14,5155,40
78,2,5156,11
62,18,5156,72
31,14,5156,40
90,13,5157,21
68,2,5157,11
66,11,5157,39
2,19,5158,20
54,16,5158,41
6,15,5158,101
5,19,5159,20
54,12,5159,13
6,11,5159,39
31,11,5160,39
56,17,5160,84
11,14,5160,40
5,18,5161,72
57,10,5161,106
54,13,5161,21
35,1,5162,92
62,11,5162,39
70,8,5162,84
53,16,5163,41
84,3,5163,102
30,7,5163,109
68,14,5164,40
8,9,5164,63
70,5,5164,42
35,3,5165,102
89,14,5165,40
10,8,5165,84
90,4,5166,90
51,2,5166,11
20,5,5166,42
100,14,5167,40
21,11,5167,39
99,15,5167,101
2,15,5168,101
98,8,5168,84
74,1,5168,92
62,4,5169,90
7,8,5169,84
81,2,5169,11
51,13,5170,21
80,3,5170,102
30,20,5170,98
68,12,5171,13
47,13,5171,21
39,4,5171,90
82,13,5172,21
9,20,5172,98
94,9,5172,63
94,20,5173,98
44,10,5173,106
50,15,5173,101
13,2,5174,11
38,13,5174,21
59,8,5174,84
74,12,5175,13
50,19,5175,20
1,18,5175,72
7,14,5176,40
74,5,5176,42
36,17,5176,84
35,4,5177,90
66,3,5177,102
38,20,5177,98
69,18,5178,72
61,19,5178,20
44,1,5178,92
14,16,5179,41
25,2,5179,11
41,15,5179,101
52,6,5180,73
73,5,5180,42
25,10,5180,106
29,7,5181,109
3,2,5181,11
54,17,5181,84
56,17,5182,84
16,6,5182,73
70,10,5182,106
93,13,5183,21
59,16,5183,41
53,7,5183,109
63,6,5184,73
35,5,5184,42
99,19,5184,20
67,17,5185,84
93,13,5185,21
33,5,5185,42
88,9,5186,63
26,14,5186,40
57,12,5186,13
24,4,5187,90
14,16,5187,41
55,20,5187,98
99,17,5188,84
0,3,5188,102
45,10,5188,106
78,12,5189,13
89,15,5189,101
57,11,5189,39
53,20,5190,98
73,4,5190,90
99,3,5190,102
94,5,5191,42
32,12,5191,13
62,17,5191,84
9,3,5192,102
85,13,5192,21
59,1,5192,92
95,11,5193,39
22,3,5193,102
6,19,5193,20
68,8,5194,84
52,13,5194,21
48,12,5194,13
91,18,5195,72
16,2,5195,11
7,16,5195,41
60,15,5196,101
65,11,5196,39
33,6,5196,73
16,15,5197,101
52,14,5197,40
25,7,5197,109
51,13,5198,21
13,9,5198,63
53,2,5198,11
4,3,5199,102
81,2,5199,11
60,1,5199,92
51,5,5200,42
18,8,5200,84
25,12,5200,13
60,14,5201,40
24,12,5201,13
61,3,5201,102
86,19,5202,20
24,8,5202,84
70,14,5202,40
55,13,5203,21
53,12,5203,13
59,5,5203,42
46,16,5204,41
46,12,5204,13
31,2,5204,11
92,6,5205,73
19,10,5205,106
63,5,5205,42
53,11,5206,39
16,18,5206,72
23,1,5206,92
72,14,5207,40
6,11,5207,39
83,13,5207,21
69,10,5208,106
78,12,5208,13
82,19,5208,20
6,18,5209,72
64,10,5209,106
67,15,5209,101
74,17,5210,84
62,20,5210,98
88,12,5210,13
98,16,5211,41
7,1,5211,92
14,15,5211,101
41,7,5212,109
78,20,5212,98
42,12,5212,13
77,11,5213,39
46,4,5213,90
2,2,5213,11
27,3,5214,102
34,8,5214,84
39,17,5214,84
56,10,5215,106
42,17,5215,84
39,20,5215,98
93,6,5216,73
78,7,5216,109
47,11,5216,39
33,8,5217,84
96,17,5217,84
83,12,5217,13
88,5,5218,42
62,16,5218,41
64,13,5218,21
48,5,5219,42
38,18,5219,72
19,12,5219,13
26,7,5220,109
41,16,5220,41
43,12,5220,13
14,7,5221,109
69,10,5221,106
52,12,5221,13
48,15,5222,101
71,14,5222,40
29,7,5222,109
86,16,5223,41
90,9,5223,63
59,1,5223,92
54,17,5224,84
31,9,5224,63
49,18,5224,72
4,7,5225,109
15,11,5225,39
26,10,5225,106
27,14,5226,40
51,8,5226,84
84,19,5226,20
29,16,5227,41
80,20,5227,98
88,3,5227,102
65,15,5228,101
52,3,5228,102
21,9,5228,63
57,6,5229,73
65,16,5229,41
17,13,5229,21
9,3,5230,102
6,16,5230,41
23,7,5230,109
57,10,5231,106
99,3,5231,102
10,17,5231,84
89,13,5232,21
82,15,5232,101
92,8,5232,84
100,7,5233,109
97,18,5233,72
12,19,5233,20
54,8,5234,84
4,14,5234,40
98,18,5234,72
38,20,5235,98
59,8,5235,84
51,6,5235,73
74,15,5236,101
87,5,5236,42
72,19,5236,20
8,1,5237,92
90,19,5237,20
56,11,5237,39
57,16,5238,41
12,13,5238,21
66,10,5238,106
30,5,5239,42
33,7,5239,109
60,19,5239,20
4,6,5240,73
69,20,5240,98
5,7,5240,109
70,8,5241,84
73,19,5241,20
43,7,5241,109
18,13,5242,21
89,20,5242,98
98,11,5242,39
4,8,5243,84
45,9,5243,63
42,6,5243,73
36,4,5244,90
42,9,5244,63
37,8,5244,84
6,1,5245,92
22,14,5245,40
38,12,5245,13
48,4,5246,90
62,19,5246,20
59,5,5246,42
22,4,5247,90
98,16,5247,41
16,8,5247,84
22,16,5248,41
30,8,5248,84
39,1,5248,92
96,3,5249,102
5,20,5249,98
40,13,5249,21
94,8,5250,84
14,12,5250,13
21,6,5250,73
60,9,5251,63
92,12,5251,13
40,20,5251,98
37,5,5252,42
71,20,5252,98
61,13,5252,21
31,2,5253,11
80,10,5253,106
30,7,5253,109
78,1,5254,92
95,7,5254,109
35,15,5254,101
27,3,5255,102
63,17,5255,84
21,6,5255,73
12,19,5256,20
84,14,5256,40
53,10,5256,106
38,11,5257,39
76,2,5257,11
64,1,5257,92
68,1,5258,92
48,9,5258,63
4,7,5258,109
86,1,5259,92
29,19,5259,20
72,16,5259,41
17,13,5260,21
44,6,5260,73
92,18,5260,72
70,4,5261,90
49,1,5261,92
69,15,5261,101
12,14,5262,40
57,12,5262,13
71,18,5262,72
0,20,5263,98
88,18,5263,72
89,7,5263,109
65,15,5264,101
86,7,5264,109
69,19,5264,20
61,16,5265,41
23,13,5265,21
96,18,5265,72
92,17,5266,84
100,8,5266,84
42,11,5266,39
12,8,5267,84
93,17,5267,84
6,5,5267,42
10,3,5268,102
57,9,5268,63
16,14,5268,40
42,5,5269,42
67,3,5269,102
55,14,5269,40
54,8,5270,84
76,15,5270,101
20,10,5270,106
73,15,5271,101
90,16,5271,41
0,14,5271,40
7,14,5272,40
34,9,5272,63
2,13,5272,21
10,14,5273,40
86,8,5273,84
1,7,5273,109
10,13,5274,21
11,3,5274,102
20,6,5274,73
1,11,5275,39
54,14,5275,40
5,2,5275,11
90,4,5276,90
25,20,5276,98
100,11,5276,39
16,6,5277,73
36,7,5277,109
92,19,5277,20
40,14,5278,40
87,15,5278,101
52,20,5278,98
54,10,5279,106
28,11,5279,39
89,1,5279,92
85,10,5280,106
32,17,5280,84
43,11,5280,39
93,13,5281,21
79,17,5281,84
57,7,5281,109
63,5,5282,42
16,3,5282,102
99,20,5282,98
71,3,5283,102
24,7,5283,109
69,6,5283,73
7,17,5284,84
64,20,5284,98
55,16,5284,41
83,18,5285,72
36,19,5285,20
65,13,5285,21
49,17,5286,84
73,9,5286,63
47,11,5286,39
19,20,5287,98
32,11,5287,39
68,9,5287,63
86,6,5288,73
18,16,5288,41
63,18,5288,72
29,13,5289,21
2,16,5289,41
65,20,5289,98
77,17,5290,84
42,3,5290,102
7,11,5290,39
5,16,5291,41
1,2,5291,11
45,11,5291,39
96,10,5292,106
74,8,5292,84
83,19,5292,20
73,15,5293,101
58,16,5293,41
40,1,5293,92
29,9,5294,63
94,3,5294,102
35,14,5294,40
10,19,5295,20
27,20,5295,98
94,3,5295,102
82,5,5296,42
55,14,5296,40
79,11,5296,39
24,17,5297,84
27,16,5297,41
49,2,5297,11
6,20,5298,98
78,3,5298,102
74,6,5298,73
44,18,5299,72
0,2,5299,11
9,15,5299,101
4,7,5300,109
27,13,5300,21
66,15,5300,101
13,18,5301,72
15,20,5301,98
62,4,5301,90
90,3,5302,102
92,5,5302,42
83,10,5302,106
1,12,5303,13
46,2,5303,11
66,8,5303,84
98,7,5304,109
7,17,5304,84
72,5,5304,42
47,20,5305,98
62,18,5305,72
1,13,5305,21
22,3,5306,102
14,15,5306,101
76,4,5306,90
46,2,5307,11
80,12,5307,13
18,3,5307,102
9,9,5308,63
35,13,5308,21
45,8,5308,84
75,5,5309,42
59,11,5309,39
52,16,5309,41
72,5,5310,42
18,8,5310,84
38,2,5310,11
27,16,5311,41
59,3,5311,102
83,11,5311,39
6,1,5312,92
70,14,5312,40
0,17,5312,84
53,7,5313,109
94,17,5313,84
2,13,5313,21
40,3,5314,102
12,2,5314,11
85,18,5314,72
77,17,5315,84
0,14,5315,40
90,8,5315,84
54,20,5316,98
31,8,5316,84
78,4,5316,90
50,15,5317,101
46,19,5317,20
83,10,5317,106
98,8,5318,84
97,9,5318,63
59,18,5318,72
20,4,5319,90
63,14,5319,40
85,8,5319,84
19,20,5320,98
76,16,5320,41
5,15,5320,101
82,15,5321,101
81,9,5321,63
72,14,5321,40
34,18,5322,72
81,10,5322,106
4,9,5322,63
94,9,5323,63
12,12,5323,13
59,17,5323,84
61,2,5324,11
74,16,5324,41
1,13,5324,21
50,15,5325,101
85,8,5325,84
86,20,5325,98
77,6,5326,73
53,2,5326,11
64,15,5326,101
17,3,5327,102
61,18,5327,72
96,5,5327,42
16,15,5328,101
48,16,5328,41
83,1,5328,92
98,17,5329,84
19,12,5329,13
53,6,5329,73
31,8,5330,84
38,17,5330,84
47,2,5330,11
50,11,5331,39
1,12,5331,13
87,5,5331,42
77,18,5332,72
21,1,5332,92
60,11,5332,39
69,4,5333,90
45,3,5333,102
96,10,5333,106
77,2,5334,11
8,14,5334,40
79,8,5334,84
48,17,5335,84
43,18,5335,72
70,9,5335,63
41,15,5336,101
62,20,5336,98
17,4,5336,90
98,2,5337,11
64,16,5337,41
14,19,5337,20
36,12,5338,13
72,18,5338,72
73,14,5338,40
78,15,5339,101
25,3,5339,102
38,14,5339,40
1,5,5340,42
67,16,5340,41
81,3,5340,102
100,10,5341,106
40,1,5341,92
97,17,5341,84
33,18,5342,72
86,1,5342,92
30,8,5342,84
16,9,5343,63
36,18,5343,72
7,8,5343,84
81,8,5344,84
24,13,5344,21
55,2,5344,11
72,17,5345,84
71,10,5345,106
95,5,5345,42
88,15,5346,101
64,8,5346,84
9,12,5346,13
90,12,5347,13
80,7,5347,109
38,3,5347,102
43,6,5348,73
50,12,5348,13
73,5,5348,42
83,16,5349,41
19,7,5349,109
94,12,5349,13
15,14,5350,40
60,10,5350,106
74,1,5350,92
5,3,5351,102
34,8,5351,84
57,14,5351,40
95,14,5352,40
42,11,5352,39
28,6,5352,73
56,15,5353,101
12,16,5353,41
52,20,5353,98
13,7,5354,109
65,3,5354,102
34,13,5354,21
55,16,5355,41
3,6,5355,73
46,14,5355,40
91,9,5356,63
48,2,5356,11
55,19,5356,20
29,10,5357,106
27,11,5357,39
75,6,5357,73
59,18,5358,72
26,8,5358,84
49,2,5358,11
2,11,5359,39
14,3,5359,102
15,6,5359,73
67,8,5360,84
55,16,5360,41
8,14,5360,40
68,15,5361,101
62,9,5361,63
55,8,5361,84
60,4,5362,90
47,10,5362,106
7,7,5362,109
55,13,5363,21
6,14,5363,40
46,3,5363,102
33,5,5364,42
46,19,5364,20
87,1,5364,92
40,5,5365,42
59,14,5365,40
55,1,5365,92
70,11,5366,39
74,2,5366,11
15,8,5366,84
28,6,5367,73
78,11,5367,39
22,12,5367,13
15,17,5368,84
87,2,5368,11
73,4,5368,90
55,15,5369,101
49,5,5369,42
18,9,5369,63
34,8,5370,84
63,14,5370,40
56,20,5370,98
91,12,5371,13
84,6,5371,73
78,13,5371,21
37,6,5372,73
50,19,5372,20
44,7,5372,109
56,11,5373,39
15,15,5373,101
10,13,5373,21
97,11,5374,39
59,8,5374,84
14,5,5374,42
82,9,5375,63
25,19,5375,20
99,8,5375,84
52,11,5376,39
80,9,5376,63
2,8,5376,84
73,3,5377,102
65,9,5377,63
48,16,5377,41
6,7,5378,109
78,6,5378,73
96,16,5378,41
95,11,5379,39
19,3,5379,102
49,1,5379,92
83,8,5380,84
10,10,5380,106
91,3,5380,102
34,15,5381,101
63,20,5381,98
54,12,5381,13
70,2,5382,11
32,4,5382,90
99,12,5382,13
72,6,5383,73
59,3,5383,102
30,11,5383,39
36,5,5384,42
61,17,5384,84
0,18,5384,72
46,13,5385,21
38,15,5385,101
57,1,5385,92
50,5,5386,42
20,1,5386,92
85,3,5386,102
26,7,5387,109
66,16,5387,41
10,8,5387,84
30,1,5388,92
45,20,5388,98
48,11,5388,39
13,15,5389,101
2,3,5389,102
96,13,5389,21
27,5,5390,42
24,17,5390,84
2,6,5390,73
81,7,5391,109
72,20,5391,98
54,18,5391,72
17,19,5392,20
5,15,5392,101
99,20,5392,98
98,19,5393,20
41,3,5393,102
86,16,5393,41
84,2,5394,11
14,7,5394,109
17,8,5394,84
34,20,5395,98
39,15,5395,101
30,5,5395,42
84,5,5396,42
13,20,5396,98
3,7,5396,109
41,10,5397,106
60,13,5397,21
87,17,5397,84
91,20,5398,98
1,8,5398,84
45,9,5398,63
44,10,5399,106
10,1,5399,92
93,8,5399,84
55,2,5400,11
40,20,5400,98
59,6,5400,73
47,3,5401,102
42,16,5401,41
0,6,5401,73
5,7,5402,109
0,2,5402,11
9,12,5402,13
36,13,5403,21
60,11,5403,39
22,9,5403,63
36,13,5404,21
27,11,5404,39
75,1,5404,92
56,6,5405,73
44,5,5405,42
25,20,5405,98
17,17,5406,84
32,15,5406,101
82,20,5406,98
89,4,5407,90
94,19,5407,20
60,9,5407,63
6,12,5408,13
44,16,5408,41
31,11,5408,39
87,20,5409,98
86,15,5409,101
28,19,5409,20
76,2,5410,11
67,3,5410,102
22,6,5410,73
55,17,5411,84
75,13,5411,21
60,8,5411,84
24,10,5412,106
41,19,5412,20
8,13,5412,21
31,2,5413,11
67,12,5413,13
31,13,5413,21
100,13,5414,21
90,16,5414,41
23,17,5414,84
0,13,5415,21
56,20,5415,98
19,14,5415,40
69,11,5416,39
92,18,5416,72
73,19,5416,20
56,18,5417,72
26,4,5417,90
85,15,5417,101
86,12,5418,13
37,8,5418,84
84,9,5418,63
33,20,5419,98
18,19,5419,20
60,16,5419,41
92,18,5420,72
47,11,5420,39
8,9,5420,63
37,7,5421,109
67,5,5421,42
57,4,5421,90
78,16,5422,41
14,4,5422,90
53,9,5422,63
4,6,5423,73
38,12,5423,13
30,5,5423,42
81,11,5424,39
68,9,5424,63
98,16,5424,41
98,13,5425,21
27,5,5425,42
100,14,5425,40
4,13,5426,21
13,9,5426,63
66,15,5426,101
71,5,5427,42
95,2,5427,11
61,16,5427,41
9,19,5428,20
68,3,5428,102
41,2,5428,11
11,6,5429,73
93,13,5429,21
35,11,5429,39
60,16,5430,41
40,13,5430,21
5,19,5430,20
1,9,5431,63
4,7,5431,109
47,19,5431,20
29,5,5432,42
57,4,5432,90
32,1,5432,92
25,1,5433,92
6,5,5433,42
23,15,5433,101
22,7,5434,109
81,18,5434,72
66,17,5434,84
3,15,5435,101
80,20,5435,98
28,10,5435,106
57,2,5436,11
7,17,5436,84
4,5,5436,42
89,2,5437,11
70,6,5437,73
40,11,5437,39
18,3,5438,102
37,17,5438,84
53,18,5438,72
44,9,5439,63
7,14,5439,40
83,15,5439,101
46,2,5440,11
95,19,5440,20
19,3,5440,102
37,10,5441,106
56,2,5441,11
61,4,5441,90
6,6,5442,73
78,3,5442,102
24,5,5442,42
79,14,5443,40
43,5,5443,42
72,20,5443,98
86,16,5444,41
61,10,5444,106
63,2,5444,11
80,5,5445,42
86,2,5445,11
64,6,5445,73
83,6,5446,73
49,10,5446,106
43,8,5446,84
4,20,5447,98
58,8,5447,84
49,5,5447,42
82,16,5448,41
16,20,5448,98
91,8,5448,84
53,15,5449,101
94,3,5449,102
64,6,5449,73
93,11,5450,39
40,5,5450,42
93,19,5450,20
5,5,5451,42
23,14,5451,40
77,3,5451,102
51,10,5452,106
78,20,5452,98
2,6,5452,73
70,5,5453,42
90,4,5453,90
36,20,5453,98
17,4,5454,90
68,14,5454,40
21,7,5454,109
77,17,5455,84
64,12,5455,13
34,10,5455,106
18,11,5456,39
34,10,5456,106
36,14,5456,40
21,19,5457,20
64,1,5457,92
37,17,5457,84
65,15,5458,101
13,17,5458,84
64,14,5458,40
100,4,5459,90
84,13,5459,21
95,1,5459,92
62,4,5460,90
73,2,5460,11
13,17,5460,84
13,19,5461,20
60,8,5461,84
23,7,5461,109
15,15,5462,101
40,4,5462,90
58,13,5462,21
94,18,5463,72
36,13,5463,21
55,8,5463,84
100,14,5464,40
97,11,5464,39
45,2,5464,11
46,2,5465,11
35,14,5465,40
65,20,5465,98
30,19,5466,20
59,3,5466,102
77,13,5466,21
90,10,5467,106
26,20,5467,98
33,3,5467,102
41,18,5468,72
94,11,5468,39
0,17,5468,84
100,10,5469,106
76,14,5469,40
25,7,5469,109
95,1,5470,92
10,19,5470,20
69,9,5470,63
9,10,5471,106
9,8,5471,84
90,20,5471,98
43,5,5472,42
27,13,5472,21
18,14,5472,40
75,1,5473,92
81,12,5473,13
39,13,5473,21
45,10,5474,106
67,2,5474,11
31,18,5474,72
48,13,5475,21
3,8,5475,84
41,6,5475,73
45,9,5476,63
39,6,5476,73
23,7,5476,109
8,19,5477,20
94,6,5477,73
13,1,5477,92
100,17,5478,84
43,5,5478,42
56,18,5478,72
44,20,5479,98
28,6,5479,73
43,12,5479,13
86,20,5480,98
99,3,5480,102
75,5,5480,42
42,16,5481,41
60,8,5481,84
30,2,5481,11
23,20,5482,98
18,2,5482,11
74,8,5482,84
4,2,5483,11
34,8,5483,84
46,10,5483,106
29,16,5484,41
49,17,5484,84
25,15,5484,101
36,1,5485,92
69,11,5485,39
6,7,5485,109
62,11,5486,39
98,5,5486,42
38,18,5486,72
6,3,5487,102
59,1,5487,92
46,19,5487,20
8,3,5488,102
57,6,5488,73
59,16,5488,41
56,14,5489,40
1,7,5489,109
72,2,5489,11
82,13,5490,21
42,12,5490,13
67,14,5490,40
77,5,5491,42
38,8,5491,84
2,2,5491,11
69,7,5492,109
28,8,5492,84
76,14,5492,40
32,5,5493,42
52,14,5493,40
76,4,5493,90
33,20,5494,98
88,10,5494,106
26,8,5494,84
36,20,5495,98
32,9,5495,63
53,4,5495,90
62,16,5496,41
42,2,5496,11
12,1,5496,92
49,18,5497,72
8,13,5497,21
79,17,5497,84
41,14,5498,40
44,15,5498,101
43,16,5498,41
22,2,5499,11
45,18,5499,72
0,12,5499,13
55,12,5500,13
49,3,5500,102
51,5,5500,42
23,3,5501,102
58,16,5501,41
73,6,5501,73
57,17,5502,84
89,7,5502,109
15,8,5502,84
25,5,5503,42
15,13,5503,21
16,10,5503,106
78,11,5504,39
2,14,5504,40
96,17,5504,84
22,14,5505,40
12,15,5505,101
60,16,5505,41
7,19,5506,20
78,2,5506,11
10,7,5506,109
62,9,5507,63
3,11,5507,39
89,16,5507,41
80,15,5508,101
63,11,5508,39
5,13,5508,21
13,15,5509,101
40,8,5509,84
51,14,5509,40
89,20,5510,98
59,1,5510,92
1,5,5510,42
8,1,5511,92
79,15,5511,101
30,11,5511,39
17,19,5512,20
51,17,5512,84
58,18,5512,72
63,13,5513,21
87,15,5513,101
80,11,5513,39
9,5,5514,42
91,2,5514,11
1,10,5514,106
78,16,5515,41
50,20,5515,98
86,8,5515,84
29,4,5516,90
99,2,5516,11
22,12,5516,13
89,3,5517,102
46,8,5517,84
39,12,5517,13
27,2,5518,11
75,9,5518,63
47,10,5518,106
80,8,5519,84
28,6,5519,73
35,19,5519,20
14,10,5520,106
30,3,5520,102
25,16,5520,41
70,16,5521,41
47,11,5521,39
70,12,5521,13
86,10,5522,106
95,11,5522,39
35,12,5522,13
62,11,5523,39
98,7,5523,109
24,10,5523,106
38,13,5524,21
92,10,5524,106
21,20,5524,98
60,14,5525,40
85,9,5525,63
46,18,5525,72
53,15,5526,101
97,13,5526,21
31,18,5526,72
55,4,5527,90
31,11,5527,39
52,16,5527,41
96,3,5528,102
55,9,5528,63
82,13,5528,21
37,16,5529,41
81,17,5529,84
78,19,5529,20
32,7,5530,109
10,5,5530,42
33,17,5530,84
6,7,5531,109
35,8,5531,84
66,16,5531,41
4,17,5532,84
18,3,5532,102
24,10,5532,106
14,20,5533,98
39,13,5533,21
2,15,5533,101
26,20,5534,98
11,17,5534,84
3,13,5534,21
94,4,5535,90
22,13,5535,21
34,5,5535,42
46,8,5536,84
14,17,5536,84
10,14,5536,40
99,12,5537,13
45,1,5537,92
15,4,5537,90
14,4,5538,90
1,20,5538,98
75,10,5538,106
32,10,5539,106
70,13,5539,21
36,7,5539,109
47,19,5540,20
84,6,5540,73
39,16,5540,41
93,17,5541,84
87,19,5541,20
86,10,5541,106
77,14,5542,40
34,20,5542,98
29,17,5542,84
62,7,5543,109
10,13,5543,21
80,16,5543,41
91,15,5544,101
49,13,5544,21
100,5,5544,42
85,17,5545,84
82,20,5545,98
26,12,5545,13
13,1,5546,92
44,4,5546,90
58,16,5546,41
27,19,5547,20
86,11,5547,39
100,13,5547,21
51,20,5548,98
4,3,5548,102
42,4,5548,90
76,5,5549,42
0,16,5549,41
92,10,5549,106
61,10,5550,106
91,19,5550,20
12,1,5550,92
46,7,5551,109
85,16,5551,41
4,3,5551,102
75,13,5552,21
10,12,5552,13
49,6,5552,73
55,13,5553,21
35,11,5553,39
34,8,5553,84
66,11,5554,39
5,2,5554,11
35,6,5554,73
95,2,5555,11
99,10,5555,106
38,20,5555,98
26,3,5556,102
36,8,5556,84
6,20,5556,98
100,8,5557,84
67,16,5557,41
92,19,5557,20
15,5,5558,42
45,4,5558,90
59,19,5558,20
90,5,5559,42
6,8,5559,84
62,9,5559,63
52,2,5560,11
3,20,5560,98
36,19,5560,20
81,11,5561,39
88,8,5561,84
93,18,5561,72
90,8,5562,84
13,6,5562,73
57,4,5562,90
75,19,5563,20
69,18,5563,72
22,2,5563,11
41,11,5564,39
3,10,5564,106
54,5,5564,42
21,17,5565,84
100,12,5565,13
50,19,5565,20
30,4,5566,90
23,15,5566,101
97,8,5566,84
7,10,5567,106
56,12,5567,13
17,20,5567,98
79,16,5568,41
59,12,5568,13
0,8,5568,84
31,1,5569,92
6,16,5569,41
80,8,5569,84
97,3,5570,102
89,20,5570,98
70,11,5570,39
18,14,5571,40
94,18,5571,72
56,1,5571,92
100,13,5572,21
99,9,5572,63
48,3,5572,102
74,16,5573,41
19,15,5573,101
1,10,5573,106
51,1,5574,92
24,11,5574,39
34,15,5574,101
11,4,5575,90
36,18,5575,72
3,19,5575,20
70,20,5576,98
90,18,5576,72
81,1,5576,92
40,1,5577,92
0,19,5577,20
28,10,5577,106
72,19,5578,20
29,1,5578,92
51,13,5578,21
39,9,5579,63
71,8,5579,84
2,12,5579,13
4,15,5580,101
74,10,5580,106
10,13,5580,21
52,3,5581,102
88,12,5581,13
43,14,5581,40
48,13,5582,21
39,3,5582,102
2,2,5582,11
11,19,5583,20
71,15,5583,101
12,1,5583,92
72,4,5584,90
77,6,5584,73
66,16,5584,41
18,8,5585,84
29,2,5585,11
16,10,5585,106
45,6,5586,73
81,18,5586,72
49,20,5586,98
75,8,5587,84
95,11,5587,39
14,15,5587,101
83,13,5588,21
34,3,5588,102
6,2,5588,11
6,15,5589,101
9,2,5589,11
81,18,5589,72
86,11,5590,39
55,13,5590,21
78,17,5590,84
65,11,5591,39
5,5,5591,42
10,9,5591,63
63,13,5592,21
79,15,5592,101
80,16,5592,41
29,8,5593,84
11,18,5593,72
45,16,5593,41
28,2,5594,11
51,5,5594,42
38,10,5594,106
45,5,5595,42
81,19,5595,20
44,9,5595,63
23,6,5596,73
29,4,5596,90
71,8,5596,84
39,5,5597,42
53,6,5597,73
62,12,5597,13
64,8,5598,84
40,19,5598,20
51,5,5598,42
4,15,5599,101
59,19,5599,20
22,10,5599,106
82,5,5600,42
9,11,5600,39
30,2,5600,11
78,11,5601,39
100,16,5601,41
95,18,5601,72
19,6,5602,73
45,2,5602,11
31,16,5602,41
23,13,5603,21
20,8,5603,84
1,4,5603,90
74,15,5604,101
64,8,5604,84
87,1,5604,92
73,14,5605,40
96,11,5605,39
42,4,5605,90
49,9,5606,63
87,7,5606,109
2,17,5606,84
33,6,5607,73
92,15,5607,101
7,16,5607,41
22,5,5608,42
47,11,5608,39
47,18,5608,72
23,12,5609,13
6,19,5609,20
57,9,5609,63
39,14,5610,40
75,3,5610,102
48,19,5610,20
11,4,5611,90
54,18,5611,72
36,15,5611,101
23,1,5612,92
81,10,5612,106
85,9,5612,63
11,3,5613,102
99,7,5613,109
43,20,5613,98
73,16,5614,41
41,6,5614,73
53,7,5614,109
59,12,5615,13
49,4,5615,90
6,5,5615,42
69,18,5616,72
42,19,5616,20
29,3,5616,102
98,15,5617,101
3,13,5617,21
76,3,5617,102
29,18,5618,72
43,15,5618,101
70,7,5618,109
42,19,5619,20
2,6,5619,73
68,8,5619,84
2,11,5620,39
22,4,5620,90
93,9,5620,63
91,14,5621,40
82,6,5621,73
47,15,5621,101
51,2,5622,11
32,18,5622,72
12,13,5622,21
31,19,5623,20
24,3,5623,102
88,14,5623,40
48,19,5624,20
75,14,5624,40
94,15,5624,101
91,5,5625,42
67,2,5625,11
65,15,5625,101
31,6,5626,73
