employeeId,average_score,training_completed,performance
6344,74.0,3,Average
6345,58.67,3,Average
6346,65.0,3,Average
6347,50.33,3,Average
6348,56.33,3,Average
6349,61.0,3,Average
6350,41.33,3,Poor
6351,85.33,3,Excellent
6352,33.33,3,Poor
6353,34.67,3,Poor
6354,57.67,3,Average
6355,55.33,3,Average
6356,63.33,3,Average
6357,43.33,3,Poor
6358,54.0,3,Average
6359,20.33,3,Poor
6360,89.33,3,Excellent
6361,73.0,3,Average
6362,84.33,3,Excellent
6363,40.67,3,Poor
6364,29.0,3,Poor
6365,64.0,3,Average
6366,29.67,3,Poor
6367,74.33,3,Average
6368,43.67,3,Poor
6369,49.0,3,Poor
6370,77.33,3,Average
6371,46.0,3,Poor
6372,59.33,3,Average
6373,43.0,3,Poor
6374,44.33,3,Poor
6375,48.67,3,Poor
6376,42.0,3,Poor
6377,57.33,3,Average
6378,19.0,3,Poor
6379,60.67,3,Average
6380,39.0,3,Poor
6381,42.33,3,Poor
6382,32.33,3,Poor
6383,28.33,3,Poor
6384,66.0,3,Average
6385,43.33,3,Poor
6386,28.67,3,Poor
6387,46.33,3,Poor
6388,86.67,3,Excellent
6389,44.0,3,Poor
6390,30.67,3,Poor
6391,54.0,3,Average
6392,44.33,3,Poor
6393,37.67,3,Poor
6394,75.33,3,Average
6395,65.67,3,Average
6396,54.33,3,Average
6397,59.67,3,Average
6398,27.67,3,Poor
6399,34.33,3,Poor
6400,71.33,3,Average
6401,55.33,3,Average
6402,41.0,3,Poor
6403,80.0,3,Excellent
6404,52.67,3,Average
6405,91.0,3,Excellent
6406,47.0,3,Poor
6407,54.0,3,Average
6408,56.67,3,Average
6409,45.0,3,Poor
6410,28.0,3,Poor
6411,22.33,3,Poor
6412,10.33,3,Poor
6413,42.0,3,Poor
6414,34.67,3,Poor
6415,28.67,3,Poor
6416,23.67,3,Poor
6417,27.0,3,Poor
6418,51.67,3,Average
6419,34.33,3,Poor
6420,51.67,3,Average
6421,62.67,3,Average
6422,74.0,3,Average
6423,76.33,3,Average
6424,79.33,3,Average
6425,50.67,3,Average
6426,62.67,3,Average
6427,47.33,3,Poor
6428,52.0,3,Average
6429,69.67,3,Average
6430,32.67,3,Poor
6431,58.33,3,Average
6432,37.67,3,Poor
6433,36.33,3,Poor
6434,68.33,3,Average
6435,38.0,3,Poor
6436,34.33,3,Poor
6437,29.67,3,Poor
6438,43.0,3,Poor
6439,31.0,3,Poor
6440,42.33,3,Poor
6441,69.0,3,Average
6442,73.33,3,Average
6443,37.33,3,Poor
6444,52.67,3,Average
6445,63.0,3,Average
6446,27.67,3,Poor
6447,76.33,3,Average
6448,81.33,3,Excellent
6449,7.0,3,Poor
6450,45.33,3,Poor
6451,65.67,3,Average
6452,44.33,3,Poor
6453,63.67,3,Average
6454,57.67,3,Average
6455,55.33,3,Average
6456,51.0,3,Average
6457,61.0,3,Average
6458,34.0,3,Poor
6459,43.67,3,Poor
6460,64.67,3,Average
6461,36.33,3,Poor
6462,55.33,3,Average
6463,27.0,3,Poor
6464,40.33,3,Poor
6465,67.67,3,Average
6466,86.0,3,Excellent
6467,40.33,3,Poor
6468,31.67,3,Poor
6469,26.0,3,Poor
6470,40.33,3,Poor
6471,50.0,3,Average
6472,70.0,3,Average
6473,60.0,3,Average
6474,48.33,3,Poor
6475,62.67,3,Average
6476,51.67,3,Average
6477,52.33,3,Average
6478,29.33,3,Poor
6479,64.0,3,Average
6480,68.33,3,Average
6481,17.0,3,Poor
6482,28.0,3,Poor
6483,62.0,3,Average
6484,43.67,3,Poor
6485,56.67,3,Average
6486,42.0,3,Poor
6487,20.67,3,Poor
6488,22.33,3,Poor
6489,64.0,3,Average
6490,56.67,3,Average
6491,12.0,3,Poor
6492,48.33,3,Poor
6493,49.33,3,Poor
6494,45.33,3,Poor
6495,31.0,3,Poor
6496,42.67,3,Poor
6497,48.33,3,Poor
6498,58.33,3,Average
6499,56.0,3,Average
6500,60.0,3,Average
6501,29.67,3,Poor
6502,12.0,3,Poor
6503,77.33,3,Average
6504,79.0,3,Average
6505,76.33,3,Average
6506,34.67,3,Poor
6507,57.0,3,Average
6508,58.67,3,Average
6509,40.67,3,Poor
6510,74.67,3,Average
6511,45.33,3,Poor
6512,35.67,3,Poor
6513,86.0,3,Excellent
6514,37.33,3,Poor
6515,77.0,3,Average
6516,66.33,3,Average
6517,42.33,3,Poor
6518,66.67,3,Average
6519,67.33,3,Average
6520,50.33,3,Average
6521,36.67,3,Poor
6522,54.67,3,Average
6523,41.67,3,Poor
6524,59.67,3,Average
6525,72.67,3,Average
6526,43.0,3,Poor
6527,74.67,3,Average
6528,65.0,3,Average
6529,39.0,3,Poor
6530,40.33,3,Poor
6531,77.0,3,Average
6532,64.0,3,Average
6533,49.0,3,Poor
6534,61.33,3,Average
6535,58.0,3,Average
6536,63.0,3,Average
6537,57.67,3,Average
6538,76.67,3,Average
6539,53.0,3,Average
6540,49.67,3,Poor
6541,69.0,3,Average
6542,43.0,3,Poor
6543,71.67,3,Average
6544,19.0,3,Poor
6545,32.0,3,Poor
6546,23.0,3,Poor
6547,82.67,3,Excellent
6548,55.0,3,Average
6549,51.67,3,Average
6550,52.67,3,Average
6551,80.67,3,Excellent
6552,60.33,3,Average
6553,58.67,3,Average
6554,64.67,3,Average
6555,71.0,3,Average
6556,44.67,3,Poor
6557,39.67,3,Poor
6558,47.0,3,Poor
6559,52.0,3,Average
6560,21.33,3,Poor
6561,52.33,3,Average
6562,44.33,3,Poor
6563,56.67,3,Average
6564,40.33,3,Poor
6565,56.67,3,Average
6566,49.67,3,Poor
6567,47.33,3,Poor
6568,14.33,3,Poor
6569,71.0,3,Average
6570,81.0,3,Excellent
6571,27.0,3,Poor
6572,73.33,3,Average
6573,60.33,3,Average
6574,57.33,3,Average
6575,59.0,3,Average
6576,61.33,3,Average
6577,66.0,3,Average
6578,64.33,3,Average
6579,42.33,3,Poor
6580,81.0,3,Excellent
6581,28.33,3,Poor
6582,47.33,3,Poor
6583,47.33,3,Poor
6584,59.33,3,Average
6585,27.0,3,Poor
6586,58.33,3,Average
6587,52.0,3,Average
6588,34.0,3,Poor
6589,33.0,3,Poor
6590,59.33,3,Average
6591,52.0,3,Average
6592,51.67,3,Average
6593,24.0,3,Poor
6594,27.33,3,Poor
6595,71.67,3,Average
6596,29.33,3,Poor
6597,58.0,3,Average
6598,79.33,3,Average
6599,51.67,3,Average
6600,37.0,3,Poor
6601,56.67,3,Average
6602,40.0,3,Poor
6603,46.0,3,Poor
6604,67.0,3,Average
6605,47.0,3,Poor
6606,50.33,3,Average
6607,32.0,3,Poor
6608,60.33,3,Average
6609,91.0,3,Excellent
6610,80.0,3,Excellent
6611,57.33,3,Average
6612,45.0,3,Poor
6613,67.67,3,Average
6614,51.33,3,Average
6615,53.0,3,Average
6616,62.67,3,Average
6617,61.33,3,Average
6618,59.33,3,Average
6619,23.33,3,Poor
6620,60.33,3,Average
6621,57.33,3,Average
6622,35.0,3,Poor
6623,57.0,3,Average
6624,39.33,3,Poor
6625,51.33,3,Average
6626,86.33,3,Excellent
6627,26.0,3,Poor
6628,19.33,3,Poor
6629,52.0,3,Average
6630,64.67,3,Average
6631,65.67,3,Average
6632,56.67,3,Average
6633,46.33,3,Poor
6634,48.67,3,Poor
6635,58.33,3,Average
6636,64.0,3,Average
6637,45.0,3,Poor
6638,48.0,3,Poor
6639,34.67,3,Poor
6640,64.67,3,Average
6641,75.67,3,Average
6642,70.0,3,Average
6643,50.33,3,Average
6644,35.33,3,Poor
6645,89.33,3,Excellent
6646,24.67,3,Poor
6647,61.33,3,Average
6648,44.33,3,Poor
6649,45.0,3,Poor
6650,57.33,3,Average
6651,43.67,3,Poor
6652,84.67,3,Excellent
6653,63.0,3,Average
6654,18.0,3,Poor
6655,40.0,3,Poor
6656,39.0,3,Poor
6657,59.0,3,Average
6658,65.0,3,Average
6659,19.33,3,Poor
6660,33.33,3,Poor
6661,50.33,3,Average
6662,66.0,3,Average
6663,52.33,3,Average
6664,57.67,3,Average
6665,40.33,3,Poor
6666,25.67,3,Poor
6667,67.33,3,Average
6668,46.0,3,Poor
6669,34.0,3,Poor
6670,25.33,3,Poor
6671,36.33,3,Poor
6672,64.33,3,Average
6673,34.67,3,Poor
6674,44.67,3,Poor
6675,29.33,3,Poor
6676,52.67,3,Average
6677,48.33,3,Poor
6678,53.67,3,Average
6679,63.67,3,Average
6680,46.67,3,Poor
6681,72.0,3,Average
6682,39.0,3,Poor
6683,41.33,3,Poor
6684,33.67,3,Poor
6685,47.0,3,Poor
6686,38.67,3,Poor
6687,49.67,3,Poor
6688,50.67,3,Average
6689,42.67,3,Poor
6690,51.67,3,Average
6691,42.0,3,Poor
6692,64.33,3,Average
6693,62.33,3,Average
6694,36.0,3,Poor
6695,53.0,3,Average
6696,48.0,3,Poor
6697,71.0,3,Average
6698,76.33,3,Average
6699,59.33,3,Average
6700,70.67,3,Average
6701,57.0,3,Average
6702,32.0,3,Poor
6703,14.0,3,Poor
6704,61.33,3,Average
6705,16.33,3,Poor
6706,33.67,3,Poor
6707,47.33,3,Poor
6708,89.0,3,Excellent
6709,28.0,3,Poor
6710,81.67,3,Excellent
6711,65.67,3,Average
6712,55.33,3,Average
6713,76.0,3,Average
6714,76.0,3,Average
6715,49.33,3,Poor
6716,34.33,3,Poor
6717,34.33,3,Poor
6718,67.33,3,Average
6719,43.67,3,Poor
6720,54.0,3,Average
6721,60.0,3,Average
6722,62.0,3,Average
6723,50.0,3,Average
6724,35.33,3,Poor
6725,43.67,3,Poor
6726,65.33,3,Average
6727,32.0,3,Poor
6728,63.33,3,Average
6729,29.33,3,Poor
6730,35.67,3,Poor
6731,48.67,3,Poor
6732,24.0,3,Poor
6733,19.0,3,Poor
6734,32.67,3,Poor
6735,50.67,3,Average
6736,30.0,3,Poor
6737,67.0,3,Average
6738,47.33,3,Poor
6739,52.67,3,Average
6740,89.33,3,Excellent
6741,38.67,3,Poor
6742,30.67,3,Poor
6743,73.67,3,Average
6744,86.0,3,Excellent
6745,51.67,3,Average
6746,28.0,3,Poor
6747,52.0,3,Average
6748,19.0,3,Poor
6749,50.0,3,Average
6750,59.0,3,Average
6751,76.33,3,Average
6752,31.67,3,Poor
6753,45.33,3,Poor
6754,84.33,3,Excellent
6755,67.0,3,Average
6756,58.33,3,Average
6757,42.0,3,Poor
6758,67.67,3,Average
6759,65.33,3,Average
6760,75.67,3,Average
6761,67.0,3,Average
6762,42.0,3,Poor
6763,51.0,3,Average
6764,37.67,3,Poor
6765,59.33,3,Average
6766,36.33,3,Poor
6767,63.67,3,Average
6768,60.0,3,Average
6769,23.67,3,Poor
6770,42.0,3,Poor
6771,59.0,3,Average
6772,50.0,3,Average
6773,38.33,3,Poor
6774,54.0,3,Average
6775,52.33,3,Average
6776,43.67,3,Poor
6777,48.67,3,Poor
6778,41.67,3,Poor
6779,59.67,3,Average
6780,75.0,3,Average
6781,71.0,3,Average
6782,64.33,3,Average
6783,48.0,3,Poor
6784,60.67,3,Average
6785,40.0,3,Poor
6786,22.0,3,Poor
6787,93.0,3,Excellent
6788,58.67,3,Average
6789,42.0,3,Poor
6790,41.33,3,Poor
6791,49.0,3,Poor
6792,64.33,3,Average
6793,32.67,3,Poor
6794,48.33,3,Poor
6795,56.33,3,Average
6796,47.0,3,Poor
6797,58.0,3,Average
6798,46.33,3,Poor
6799,41.33,3,Poor
6800,23.0,3,Poor
6801,66.0,3,Average
6802,46.67,3,Poor
6803,30.67,3,Poor
6804,67.67,3,Average
6805,26.67,3,Poor
6806,52.33,3,Average
6807,25.0,3,Poor
6808,28.67,3,Poor
6809,35.67,3,Poor
6810,80.33,3,Excellent
6811,70.0,3,Average
6812,32.0,3,Poor
6813,55.33,3,Average
6814,33.0,3,Poor
6815,52.0,3,Average
6816,12.33,3,Poor
6817,21.0,3,Poor
6818,47.67,3,Poor
6819,51.67,3,Average
6820,22.33,3,Poor
6821,71.0,3,Average
6822,55.0,3,Average
6823,69.0,3,Average
6824,38.33,3,Poor
6825,52.0,3,Average
6826,61.0,3,Average
6827,53.0,3,Average
6828,24.33,3,Poor
6829,48.0,3,Poor
6830,31.0,3,Poor
6831,62.33,3,Average
6832,42.33,3,Poor
6833,65.33,3,Average
6834,38.67,3,Poor
6835,27.67,3,Poor
6836,48.67,3,Poor
6837,51.0,3,Average
6838,51.67,3,Average
6839,84.0,3,Excellent
6840,51.67,3,Average
6841,36.33,3,Poor
6842,66.67,3,Average
6843,65.33,3,Average
6844,45.33,3,Poor
6845,39.67,3,Poor
6846,89.67,3,Excellent
6847,79.0,3,Average
6848,54.0,3,Average
6849,38.0,3,Poor
6850,30.0,3,Poor
6851,59.67,3,Average
6852,8.33,3,Poor
6853,75.33,3,Average
6854,38.33,3,Poor
6855,77.67,3,Average
6856,57.67,3,Average
6857,31.0,3,Poor
6858,22.33,3,Poor
6859,41.0,3,Poor
6860,24.67,3,Poor
6861,42.33,3,Poor
6862,33.33,3,Poor
6863,46.67,3,Poor
6864,14.33,3,Poor
6865,28.0,3,Poor
6866,48.0,3,Poor
6867,38.67,3,Poor
6868,51.0,3,Average
6869,30.33,3,Poor
6870,66.33,3,Average
6871,46.67,3,Poor
6872,20.67,3,Poor
6873,48.33,3,Poor
6874,44.67,3,Poor
6875,75.0,3,Average
6876,17.33,3,Poor
6877,53.0,3,Average
6878,24.33,3,Poor
6879,38.0,3,Poor
6880,62.33,3,Average
6881,42.0,3,Poor
6882,29.67,3,Poor
6883,34.67,3,Poor
6884,30.33,3,Poor
6885,79.67,3,Average
6886,58.67,3,Average
6887,40.0,3,Poor
6888,53.33,3,Average
6889,39.33,3,Poor
6890,61.67,3,Average
6891,85.0,3,Excellent
6892,11.0,3,Poor
6893,73.0,3,Average
6894,71.0,3,Average
6895,27.67,3,Poor
6896,47.0,3,Poor
6897,62.67,3,Average
6898,51.0,3,Average
6899,58.33,3,Average
6900,68.67,3,Average
6901,46.67,3,Poor
6902,73.67,3,Average
6903,30.67,3,Poor
6904,56.0,3,Average
6905,47.67,3,Poor
6906,57.67,3,Average
6907,51.33,3,Average
6908,71.67,3,Average
6909,19.0,3,Poor
6910,29.33,3,Poor
6911,52.67,3,Average
6912,56.33,3,Average
6913,34.0,3,Poor
6914,35.67,3,Poor
6915,15.67,3,Poor
6916,59.67,3,Average
6917,69.0,3,Average
6918,70.33,3,Average
6919,42.67,3,Poor
6920,71.33,3,Average
6921,57.67,3,Average
6922,73.0,3,Average
6923,40.33,3,Poor
6924,58.33,3,Average
6925,88.33,3,Excellent
6926,82.33,3,Excellent
6927,36.67,3,Poor
6928,70.67,3,Average
6929,44.33,3,Poor
6930,39.33,3,Poor
6931,86.0,3,Excellent
6932,52.0,3,Average
6933,42.33,3,Poor
6934,55.67,3,Average
6935,63.0,3,Average
6936,49.67,3,Poor
6937,80.0,3,Excellent
6938,80.0,3,Excellent
6939,54.33,3,Average
6940,48.33,3,Poor
6941,46.67,3,Poor
6942,62.67,3,Average
6943,39.67,3,Poor
6944,34.33,3,Poor
6945,32.33,3,Poor
6946,21.33,3,Poor
6947,48.67,3,Poor
6948,81.0,3,Excellent
6949,53.67,3,Average
6950,52.0,3,Average
6951,58.0,3,Average
6952,43.33,3,Poor
6953,50.67,3,Average
6954,50.0,3,Average
6955,24.33,3,Poor
6956,55.67,3,Average
6957,83.0,3,Excellent
6958,45.0,3,Poor
6959,46.33,3,Poor
6960,63.33,3,Average
6961,73.0,3,Average
6962,42.67,3,Poor
6963,59.0,3,Average
6964,86.33,3,Excellent
6965,34.33,3,Poor
6966,70.67,3,Average
6967,61.67,3,Average
6968,28.67,3,Poor
6969,42.33,3,Poor
6970,55.67,3,Average
6971,53.67,3,Average
6972,54.33,3,Average
6973,61.0,3,Average
6974,75.0,3,Average
6975,40.67,3,Poor
6976,46.33,3,Poor
6977,70.0,3,Average
6978,80.33,3,Excellent
6979,62.33,3,Average
6980,54.33,3,Average
6981,37.33,3,Poor
6982,65.67,3,Average
6983,48.67,3,Poor
6984,55.0,3,Average
6985,44.0,3,Poor
6986,19.67,3,Poor
6987,23.33,3,Poor
6988,42.33,3,Poor
6989,57.33,3,Average
6990,62.33,3,Average
6991,43.0,3,Poor
6992,36.67,3,Poor
6993,28.33,3,Poor
6994,53.33,3,Average
6995,43.33,3,Poor
6996,27.33,3,Poor
6997,24.0,3,Poor
6998,63.67,3,Average
6999,41.33,3,Poor
7000,67.67,3,Average
7001,34.33,3,Poor
7002,45.0,3,Poor
7003,42.0,3,Poor
7004,72.0,3,Average
7005,60.67,3,Average
7006,76.0,3,Average
7007,35.33,3,Poor
7008,33.33,3,Poor
7009,57.33,3,Average
7010,79.0,3,Average
7011,65.67,3,Average
7012,36.67,3,Poor
7013,34.33,3,Poor
7014,63.33,3,Average
7015,71.0,3,Average
7016,56.0,3,Average
7017,43.67,3,Poor
7018,51.0,3,Average
7019,57.67,3,Average
7020,45.67,3,Poor
7021,48.67,3,Poor
7022,46.0,3,Poor
7023,74.33,3,Average
7024,51.0,3,Average
7025,77.33,3,Average
7026,57.0,3,Average
7027,49.0,3,Poor
7028,90.67,3,Excellent
7029,74.67,3,Average
7030,42.67,3,Poor
7031,54.67,3,Average
7032,44.33,3,Poor
7033,58.33,3,Average
7034,83.33,3,Excellent
7035,54.33,3,Average
7036,74.33,3,Average
7037,29.33,3,Poor
7038,28.67,3,Poor
7039,56.33,3,Average
7040,73.33,3,Average
7041,43.33,3,Poor
7042,66.33,3,Average
7043,63.67,3,Average
7044,43.33,3,Poor
7045,44.67,3,Poor
7046,56.33,3,Average
7047,59.67,3,Average
7048,54.67,3,Average
7049,63.67,3,Average
7050,49.67,3,Poor
7051,25.67,3,Poor
7052,37.0,3,Poor
7053,49.0,3,Poor
7054,59.0,3,Average
7055,70.67,3,Average
7056,39.33,3,Poor
7057,48.33,3,Poor
7058,44.67,3,Poor
7059,59.33,3,Average
7060,51.67,3,Average
7061,47.0,3,Poor
7062,21.33,3,Poor
7063,42.0,3,Poor
7064,65.0,3,Average
7065,33.33,3,Poor
7066,47.67,3,Poor
7067,27.67,3,Poor
7068,59.33,3,Average
7069,43.33,3,Poor
7070,46.33,3,Poor
7071,42.0,3,Poor
7072,26.67,3,Poor
7073,46.0,3,Poor
7074,58.0,3,Average
7075,50.0,3,Average
7076,42.0,3,Poor
7077,41.33,3,Poor
7078,64.33,3,Average
7079,63.67,3,Average
7080,45.67,3,Poor
7081,57.33,3,Average
7082,35.67,3,Poor
7083,41.33,3,Poor
7084,53.33,3,Average
7085,46.67,3,Poor
7086,31.67,3,Poor
7087,21.0,3,Poor
7088,68.0,3,Average
7089,58.0,3,Average
7090,69.33,3,Average
7091,46.33,3,Poor
7092,47.67,3,Poor
7093,43.0,3,Poor
7094,18.67,3,Poor
7095,57.33,3,Average
7096,65.67,3,Average
7097,36.67,3,Poor
7098,26.0,3,Poor
7099,65.67,3,Average
7100,62.33,3,Average
7101,58.67,3,Average
7102,24.67,3,Poor
7103,80.0,3,Excellent
7104,44.0,3,Poor
7105,25.67,3,Poor
7106,28.33,3,Poor
7107,53.0,3,Average
7108,43.67,3,Poor
7109,62.33,3,Average
7110,58.67,3,Average
7111,26.67,3,Poor
7112,77.33,3,Average
7113,17.0,3,Poor
7114,16.67,3,Poor
7115,70.67,3,Average
7116,69.67,3,Average
7117,54.67,3,Average
7118,45.33,3,Poor
7119,37.67,3,Poor
7120,51.33,3,Average
7121,70.0,3,Average
7122,19.33,3,Poor
7123,36.33,3,Poor
7124,38.67,3,Poor
7125,67.67,3,Average
7126,52.67,3,Average
7127,72.67,3,Average
7128,59.0,3,Average
7129,48.67,3,Poor
7130,61.33,3,Average
7131,47.33,3,Poor
7132,77.33,3,Average
7133,53.0,3,Average
7134,19.67,3,Poor
7135,37.0,3,Poor
7136,47.0,3,Poor
7137,41.0,3,Poor
7138,62.33,3,Average
7139,30.67,3,Poor
7140,54.67,3,Average
7141,93.67,3,Excellent
7142,55.67,3,Average
7143,24.0,3,Poor
7144,48.0,3,Poor
7145,39.0,3,Poor
7146,62.67,3,Average
7147,52.33,3,Average
7148,66.33,3,Average
7149,38.0,3,Poor
7150,42.33,3,Poor
7151,67.0,3,Average
7152,43.67,3,Poor
7153,42.33,3,Poor
7154,6.0,3,Poor
7155,34.67,3,Poor
7156,56.33,3,Average
7157,67.67,3,Average
7158,59.33,3,Average
7159,78.0,3,Average
7160,55.0,3,Average
7161,17.33,3,Poor
7162,37.67,3,Poor
7163,36.0,3,Poor
7164,40.0,3,Poor
7165,64.0,3,Average
7166,48.0,3,Poor
7167,61.0,3,Average
7168,34.67,3,Poor
7169,65.33,3,Average
7170,40.33,3,Poor
7171,55.33,3,Average
7172,40.33,3,Poor
7173,50.67,3,Average
7174,53.33,3,Average
7175,39.33,3,Poor
7176,39.33,3,Poor
7177,34.33,3,Poor
7178,40.67,3,Poor
7179,53.0,3,Average
7180,75.0,3,Average
7181,56.67,3,Average
7182,42.33,3,Poor
7183,59.67,3,Average
7184,93.67,3,Excellent
7185,52.0,3,Average
7186,54.0,3,Average
7187,67.67,3,Average
7188,46.33,3,Poor
7189,63.0,3,Average
7190,66.33,3,Average
7191,51.67,3,Average
7192,66.33,3,Average
7193,59.67,3,Average
7194,51.67,3,Average
7195,59.33,3,Average
7196,59.0,3,Average
7197,52.33,3,Average
7198,76.67,3,Average
7199,38.67,3,Poor
7200,39.67,3,Poor
7201,32.67,3,Poor
7202,91.33,3,Excellent
7203,56.67,3,Average
7204,58.0,3,Average
7205,93.67,3,Excellent
7206,59.67,3,Average
7207,62.67,3,Average
7208,47.67,3,Poor
7209,45.67,3,Poor
7210,67.0,3,Average
7211,35.67,3,Poor
7212,45.0,3,Poor
7213,19.67,3,Poor
7214,28.33,3,Poor
7215,57.33,3,Average
7216,15.0,3,Poor
7217,28.33,3,Poor
7218,55.67,3,Average
7219,53.0,3,Average
7220,34.33,3,Poor
7221,45.33,3,Poor
7222,64.67,3,Average
7223,48.33,3,Poor
7224,58.0,3,Average
7225,57.67,3,Average
7226,14.67,3,Poor
7227,40.33,3,Poor
7228,41.33,3,Poor
7229,66.67,3,Average
7230,53.33,3,Average
7231,50.0,3,Average
7232,64.33,3,Average
7233,59.67,3,Average
7234,45.0,3,Poor
7235,58.0,3,Average
7236,53.0,3,Average
7237,28.67,3,Poor
7238,35.33,3,Poor
7239,28.33,3,Poor
7240,75.0,3,Average
7241,50.67,3,Average
7242,60.67,3,Average
7243,48.33,3,Poor
7244,26.33,3,Poor
7245,48.33,3,Poor
7246,71.33,3,Average
7247,31.0,3,Poor
7248,32.67,3,Poor
7249,18.0,3,Poor
7250,31.0,3,Poor
7251,47.33,3,Poor
7252,55.67,3,Average
7253,58.33,3,Average
7254,52.67,3,Average
7255,21.67,3,Poor
7256,75.67,3,Average
7257,86.67,3,Excellent
7258,54.33,3,Average
7259,48.33,3,Poor
7260,61.67,3,Average
7261,14.33,3,Poor
7262,37.0,3,Poor
7263,49.0,3,Poor
7264,43.0,3,Poor
7265,49.67,3,Poor
7266,36.0,3,Poor
7267,57.67,3,Average
7268,59.67,3,Average
7269,45.0,3,Poor
7270,27.67,3,Poor
7271,37.0,3,Poor
7272,86.33,3,Excellent
7273,68.67,3,Average
7274,26.0,3,Poor
7275,27.0,3,Poor
7276,55.33,3,Average
7277,36.67,3,Poor
7278,37.33,3,Poor
7279,45.0,3,Poor
7280,45.67,3,Poor
7281,41.67,3,Poor
7282,38.0,3,Poor
7283,27.33,3,Poor
7284,64.67,3,Average
7285,58.67,3,Average
7286,47.0,3,Poor
7287,75.33,3,Average
7288,36.0,3,Poor
7289,63.0,3,Average
7290,28.67,3,Poor
7291,80.67,3,Excellent
7292,33.67,3,Poor
7293,49.0,3,Poor
7294,36.33,3,Poor
7295,44.0,3,Poor
7296,64.33,3,Average
7297,62.67,3,Average
7298,36.0,3,Poor
7299,42.33,3,Poor
7300,40.33,3,Poor
7301,49.33,3,Poor
7302,57.33,3,Average
7303,62.67,3,Average
7304,84.67,3,Excellent
7305,75.0,3,Average
7306,27.0,3,Poor
7307,59.67,3,Average
7308,66.0,3,Average
7309,74.0,3,Average
7310,42.33,3,Poor
7311,24.33,3,Poor
7312,69.0,3,Average
7313,64.0,3,Average
7314,84.33,3,Excellent
7315,32.67,3,Poor
7316,59.67,3,Average
7317,48.67,3,Poor
7318,49.33,3,Poor
7319,58.0,3,Average
7320,55.33,3,Average
7321,59.33,3,Average
7322,56.0,3,Average
7323,61.33,3,Average
7324,62.33,3,Average
7325,78.33,3,Average
7326,64.67,3,Average
7327,36.0,3,Poor
7328,76.67,3,Average
7329,61.67,3,Average
7330,38.67,3,Poor
7331,56.67,3,Average
7332,11.67,3,Poor
7333,54.33,3,Average
7334,39.33,3,Poor
7335,62.67,3,Average
7336,70.0,3,Average
7337,49.33,3,Poor
7338,52.0,3,Average
7339,21.67,3,Poor
7340,59.33,3,Average
7341,75.33,3,Average
7342,42.67,3,Poor
7343,60.0,3,Average
7344,66.0,3,Average
7345,29.33,3,Poor
7346,18.67,3,Poor
7347,64.67,3,Average
7348,70.33,3,Average
7349,55.33,3,Average
7350,71.67,3,Average
7351,52.33,3,Average
7352,59.0,3,Average
7353,56.0,3,Average
7354,59.0,3,Average
7355,41.0,3,Poor
7356,53.0,3,Average
7357,60.0,3,Average
7358,36.0,3,Poor
7359,52.33,3,Average
7360,69.33,3,Average
7361,77.0,3,Average
7362,48.0,3,Poor
7363,56.33,3,Average
7364,54.67,3,Average
7365,65.33,3,Average
7366,54.67,3,Average
7367,64.0,3,Average
7368,78.33,3,Average
7369,79.67,3,Average
7370,54.33,3,Average
7371,60.67,3,Average
7372,51.0,3,Average
7373,60.0,3,Average
7374,39.67,3,Poor
7375,75.67,3,Average
7376,46.0,3,Poor
7377,72.0,3,Average
7378,7.33,3,Poor
7379,57.67,3,Average
7380,80.0,3,Excellent
7381,49.67,3,Poor
7382,73.0,3,Average
7383,53.33,3,Average
7384,50.67,3,Average
7385,56.0,3,Average
7386,49.0,3,Poor
7387,71.33,3,Average
7388,47.67,3,Poor
7389,84.33,3,Excellent
7390,48.0,3,Poor
7391,37.67,3,Poor
7392,67.0,3,Average
7393,25.0,3,Poor
7394,56.33,3,Average
7395,42.67,3,Poor
7396,45.33,3,Poor
7397,51.0,3,Average
7398,37.67,3,Poor
7399,45.33,3,Poor
7400,49.67,3,Poor
7401,62.0,3,Average
7402,39.0,3,Poor
7403,59.67,3,Average
7404,48.33,3,Poor
7405,56.0,3,Average
7406,78.33,3,Average
7407,36.0,3,Poor
7408,59.33,3,Average
7409,86.67,3,Excellent
7410,57.33,3,Average
7411,33.67,3,Poor
7412,68.67,3,Average
7413,58.33,3,Average
7414,34.0,3,Poor
7415,51.0,3,Average
7416,47.33,3,Poor
7417,32.33,3,Poor
7418,24.33,3,Poor
7419,55.33,3,Average
7420,33.33,3,Poor
7421,70.67,3,Average
7422,40.0,3,Poor
7423,47.67,3,Poor
7424,49.67,3,Poor
7425,33.67,3,Poor
7426,56.0,3,Average
7427,46.67,3,Poor
7428,49.0,3,Poor
7429,33.0,3,Poor
7430,52.0,3,Average
7431,57.33,3,Average
7432,48.0,3,Poor
7433,33.0,3,Poor
7434,66.33,3,Average
7435,52.67,3,Average
7436,77.0,3,Average
7437,20.67,3,Poor
7438,84.33,3,Excellent
7439,47.33,3,Poor
7440,40.0,3,Poor
7441,62.33,3,Average
7442,30.0,3,Poor
7443,64.33,3,Average
7444,54.33,3,Average
7445,42.0,3,Poor
7446,51.67,3,Average
7447,59.33,3,Average
7448,9.67,3,Poor
7449,44.0,3,Poor
7450,54.67,3,Average
7451,86.0,3,Excellent
7452,66.33,3,Average
7453,64.0,3,Average
7454,50.67,3,Average
7455,18.67,3,Poor
