employeeId,role,trainingId,assignment_score,codeQuality,communication,problemSolving,timeManagement
5707,EMPLOYEE,30,95,39,40,24,0
5708,EMPLOYEE,37,26,39,87,22,3
5708,EMPLOYEE,15,19,88,25,17,3
5708,EMPLOYEE,45,14,97,70,7,87
5709,EMPLOYEE,40,20,56,88,83,75
5709,EMPLOYEE,5,4,39,3,43,30
5709,EMPLOYEE,45,99,81,91,37,38
5710,EMPLOYEE,13,39,13,88,18,3
5710,EMPLOYEE,21,98,27,56,68,38
5710,EMPLOYEE,28,87,95,67,35,96
5711,EMPLOYEE,45,66,75,52,93,54
5711,EMPLOYEE,27,72,64,28,68,17
5711,EMPLOYEE,16,28,19,73,79,30
5712,EMPLOYEE,41,40,67,1,48,96
5712,EMPLOYEE,48,40,7,12,75,48
5712,EMPLOYEE,6,71,82,34,4,60
5713,EMPLOYEE,21,87,97,17,68,61
5713,EMPLOYEE,11,51,22,1,92,61
5713,EMPLOYEE,48,28,76,52,76,75
5714,EMPLOYEE,49,39,27,30,54,28
5714,EMPLOYEE,12,98,77,91,88,54
5714,EMPLOYEE,9,95,62,42,60,26
5715,EMPLOYEE,40,75,6,15,90,59
5715,EMPLOYEE,44,3,8,3,21,76
5715,EMPLOYEE,20,65,73,32,67,100
5716,EMPLOYEE,21,36,80,87,38,57
5716,EMPLOYEE,38,1,51,88,78,38
5716,EMPLOYEE,31,32,85,48,77,66
5717,EMPLOYEE,37,6,80,49,30,93
5717,EMPLOYEE,33,97,14,42,71,26
5717,EMPLOYEE,16,99,55,83,46,21
5718,EMPLOYEE,5,8,44,100,46,15
5718,EMPLOYEE,49,67,14,16,92,17
5718,EMPLOYEE,36,94,30,25,99,68
5719,EMPLOYEE,11,62,38,91,56,62
5719,EMPLOYEE,8,56,69,45,37,40
5719,EMPLOYEE,2,94,61,82,67,77
5720,EMPLOYEE,41,5,67,68,100,62
5720,EMPLOYEE,20,39,32,66,23,71
5720,EMPLOYEE,10,89,54,39,44,76
5721,EMPLOYEE,37,51,96,78,75,35
5721,EMPLOYEE,29,13,63,59,38,56
5721,EMPLOYEE,25,50,55,53,50,98
5722,EMPLOYEE,6,67,68,23,44,89
5722,EMPLOYEE,14,88,91,20,32,67
5722,EMPLOYEE,50,99,15,49,86,83
5723,EMPLOYEE,4,82,88,9,58,48
5723,EMPLOYEE,16,77,67,53,77,20
5723,EMPLOYEE,35,99,92,22,62,100
5724,EMPLOYEE,23,26,7,7,89,89
5724,EMPLOYEE,4,38,27,13,50,16
5724,EMPLOYEE,8,100,35,44,61,17
5725,EMPLOYEE,27,37,60,54,49,21
5725,EMPLOYEE,49,84,53,50,57,75
5725,EMPLOYEE,28,36,27,33,87,11
5726,EMPLOYEE,18,12,99,36,42,40
5726,EMPLOYEE,34,0,77,94,77,84
5726,EMPLOYEE,8,35,69,19,72,35
5727,EMPLOYEE,3,2,84,89,37,90
5727,EMPLOYEE,42,59,58,65,13,24
5727,EMPLOYEE,30,59,66,37,79,91
5728,EMPLOYEE,50,86,12,48,94,69
5728,EMPLOYEE,34,29,27,2,68,95
5728,EMPLOYEE,7,24,79,79,63,57
5729,EMPLOYEE,4,63,88,69,42,33
5729,EMPLOYEE,5,33,42,93,20,97
5729,EMPLOYEE,3,95,69,61,52,10
5730,EMPLOYEE,25,9,83,27,72,39
5730,EMPLOYEE,29,2,82,28,57,45
5730,EMPLOYEE,36,97,63,48,92,74
5731,EMPLOYEE,21,94,91,48,97,65
5731,EMPLOYEE,20,17,75,33,1,70
5731,EMPLOYEE,47,5,82,100,98,50
5732,EMPLOYEE,14,54,26,68,44,95
5732,EMPLOYEE,3,33,59,66,35,90
5732,EMPLOYEE,47,15,55,13,98,87
5733,EMPLOYEE,16,53,50,39,36,81
5733,EMPLOYEE,14,70,5,98,74,90
5733,EMPLOYEE,24,66,58,33,65,72
5734,EMPLOYEE,9,63,31,84,3,55
5734,EMPLOYEE,40,62,12,69,31,78
5734,EMPLOYEE,37,56,24,72,26,27
5735,EMPLOYEE,4,81,23,23,49,64
5735,EMPLOYEE,44,17,41,83,85,60
5735,EMPLOYEE,35,25,63,75,70,54
5736,EMPLOYEE,22,48,24,45,56,81
5736,EMPLOYEE,41,69,93,6,22,29
5736,EMPLOYEE,24,73,9,95,63,61
5737,EMPLOYEE,41,27,20,25,36,7
5737,EMPLOYEE,42,65,72,24,39,26
5737,EMPLOYEE,32,75,2,39,54,14
5738,EMPLOYEE,9,80,21,68,92,66
5738,EMPLOYEE,15,13,1,45,34,16
5738,EMPLOYEE,28,1,49,32,53,26
5739,EMPLOYEE,34,67,82,45,55,3
5739,EMPLOYEE,21,48,55,72,59,82
5739,EMPLOYEE,40,87,47,54,76,37
5740,EMPLOYEE,27,30,95,77,76,61
5740,EMPLOYEE,42,38,42,1,66,99
5740,EMPLOYEE,41,95,64,82,100,32
5741,EMPLOYEE,39,3,37,34,99,6
5741,EMPLOYEE,40,76,23,3,3,34
5741,EMPLOYEE,3,27,91,42,59,47
5742,EMPLOYEE,42,59,75,83,46,90
5742,EMPLOYEE,45,60,38,50,53,42
5742,EMPLOYEE,46,48,29,27,21,94
5743,EMPLOYEE,43,91,17,81,8,69
5743,EMPLOYEE,18,42,6,5,75,15
5743,EMPLOYEE,9,52,38,28,36,70
5744,EMPLOYEE,23,20,84,81,16,19
5744,EMPLOYEE,11,14,17,3,49,34
5744,EMPLOYEE,33,44,26,60,52,98
5745,EMPLOYEE,50,20,100,82,22,4
5745,EMPLOYEE,25,9,18,68,15,88
5745,EMPLOYEE,38,66,44,32,14,79
5746,EMPLOYEE,24,75,91,47,12,15
5746,EMPLOYEE,4,100,32,38,97,96
5746,EMPLOYEE,50,26,84,94,88,33
5747,EMPLOYEE,41,52,25,80,86,6
5747,EMPLOYEE,35,80,27,61,63,10
5747,EMPLOYEE,38,80,77,6,53,39
5748,EMPLOYEE,43,38,34,43,81,35
5748,EMPLOYEE,31,0,34,39,43,67
5748,EMPLOYEE,38,36,13,73,32,44
5749,EMPLOYEE,21,32,58,73,24,60
5749,EMPLOYEE,37,64,29,84,75,91
5749,EMPLOYEE,7,39,74,86,96,93
5750,EMPLOYEE,12,53,15,21,63,26
5750,EMPLOYEE,50,67,65,89,61,94
5750,EMPLOYEE,39,95,83,59,76,41
5751,EMPLOYEE,27,7,67,35,34,62
5751,EMPLOYEE,47,80,14,9,91,1
5751,EMPLOYEE,16,55,17,23,18,67
5752,EMPLOYEE,48,86,17,36,96,63
5752,EMPLOYEE,49,20,50,18,52,70
5752,EMPLOYEE,44,81,38,19,26,64
5753,EMPLOYEE,9,56,35,40,67,100
5753,EMPLOYEE,8,39,57,10,83,16
5753,EMPLOYEE,3,20,48,58,30,91
5754,EMPLOYEE,3,81,71,49,57,18
5754,EMPLOYEE,36,32,81,82,85,46
5754,EMPLOYEE,9,48,43,50,59,57
5755,EMPLOYEE,13,31,57,59,50,35
5755,EMPLOYEE,45,94,60,20,9,34
5755,EMPLOYEE,5,15,68,25,68,19
5756,EMPLOYEE,14,70,53,66,50,98
5756,EMPLOYEE,12,64,34,81,32,42
5756,EMPLOYEE,47,29,37,98,84,67
5757,EMPLOYEE,36,12,50,52,9,91
5757,EMPLOYEE,2,7,29,99,40,76
5757,EMPLOYEE,34,87,7,5,13,89
5758,EMPLOYEE,31,85,86,47,15,5
5758,EMPLOYEE,20,49,29,48,60,47
5758,EMPLOYEE,32,36,81,1,83,14
5759,EMPLOYEE,30,99,73,52,22,56
5759,EMPLOYEE,17,84,56,54,67,51
5759,EMPLOYEE,46,60,66,63,76,91
5760,EMPLOYEE,21,86,16,53,25,25
5760,EMPLOYEE,30,34,74,32,29,15
5760,EMPLOYEE,7,66,77,48,76,31
5761,EMPLOYEE,20,75,35,16,91,77
5761,EMPLOYEE,35,77,54,67,56,76
5761,EMPLOYEE,19,23,6,63,55,36
5762,EMPLOYEE,41,61,73,59,18,71
5762,EMPLOYEE,48,11,7,37,13,100
5762,EMPLOYEE,50,11,95,75,85,71
5763,EMPLOYEE,30,74,81,20,61,14
5763,EMPLOYEE,33,45,13,2,52,40
5763,EMPLOYEE,44,8,94,95,38,5
5764,EMPLOYEE,49,87,33,54,8,90
5764,EMPLOYEE,29,21,55,94,65,66
5764,EMPLOYEE,43,23,11,73,22,69
5765,EMPLOYEE,10,38,51,62,0,55
5765,EMPLOYEE,47,74,77,63,3,89
5765,EMPLOYEE,14,87,65,100,70,91
5766,EMPLOYEE,21,7,51,68,42,25
5766,EMPLOYEE,37,94,2,96,66,8
5766,EMPLOYEE,34,18,58,27,37,22
5767,EMPLOYEE,38,15,98,86,87,5
5767,EMPLOYEE,45,46,31,50,58,71
5767,EMPLOYEE,44,19,13,36,3,50
5768,EMPLOYEE,21,9,20,45,89,58
5768,EMPLOYEE,42,11,86,29,10,22
5768,EMPLOYEE,33,63,11,98,82,14
5769,EMPLOYEE,44,41,49,41,46,67
5769,EMPLOYEE,41,67,39,25,56,92
5769,EMPLOYEE,11,82,80,32,81,53
5770,EMPLOYEE,34,69,72,21,5,100
5770,EMPLOYEE,1,69,75,73,44,94
5770,EMPLOYEE,6,14,53,4,60,49
5771,EMPLOYEE,34,38,66,98,80,4
5771,EMPLOYEE,46,63,35,76,55,3
5771,EMPLOYEE,21,48,42,75,97,51
5772,EMPLOYEE,33,72,29,78,56,76
5772,EMPLOYEE,50,77,100,59,94,56
5772,EMPLOYEE,2,49,91,99,26,41
5773,EMPLOYEE,35,71,6,87,64,84
5773,EMPLOYEE,20,70,27,88,32,27
5773,EMPLOYEE,31,69,73,45,57,61
5774,EMPLOYEE,27,82,5,78,27,12
5774,EMPLOYEE,49,25,20,67,16,27
5774,EMPLOYEE,21,72,50,8,23,0
5775,EMPLOYEE,43,79,58,64,2,91
5775,EMPLOYEE,40,20,43,82,64,81
5775,EMPLOYEE,33,60,24,23,84,28
5776,EMPLOYEE,11,24,42,20,56,60
5776,EMPLOYEE,45,91,32,11,32,60
5776,EMPLOYEE,16,43,49,32,56,52
5777,EMPLOYEE,36,83,9,19,31,87
5777,EMPLOYEE,42,2,69,41,17,34
5777,EMPLOYEE,2,39,8,68,30,24
5778,EMPLOYEE,11,97,63,39,48,51
5778,EMPLOYEE,44,67,62,62,13,77
5778,EMPLOYEE,6,17,20,72,5,55
5779,EMPLOYEE,15,56,47,23,87,37
5779,EMPLOYEE,46,4,58,40,50,64
5779,EMPLOYEE,48,2,6,72,76,90
5780,EMPLOYEE,38,10,31,64,67,19
5780,EMPLOYEE,12,80,12,8,44,10
5780,EMPLOYEE,33,7,78,43,64,23
5781,EMPLOYEE,32,21,85,46,49,92
5781,EMPLOYEE,50,11,69,27,11,46
5781,EMPLOYEE,1,10,78,38,42,3
5782,EMPLOYEE,4,100,49,1,50,74
5782,EMPLOYEE,44,26,8,7,6,74
5782,EMPLOYEE,3,87,3,1,39,7
5783,EMPLOYEE,36,8,53,47,81,44
5783,EMPLOYEE,12,60,59,75,71,52
5783,EMPLOYEE,37,77,89,83,8,38
5784,EMPLOYEE,43,82,38,57,93,97
5784,EMPLOYEE,22,43,0,94,73,80
5784,EMPLOYEE,8,25,90,41,62,65
5785,EMPLOYEE,21,22,37,65,86,24
5785,EMPLOYEE,31,46,71,13,48,87
5785,EMPLOYEE,3,20,33,28,61,13
5786,EMPLOYEE,5,80,21,16,99,48
5786,EMPLOYEE,40,13,66,74,7,7
5786,EMPLOYEE,18,74,92,86,69,53
5787,EMPLOYEE,23,68,50,28,98,80
5787,EMPLOYEE,1,43,13,95,54,54
5787,EMPLOYEE,8,30,65,82,13,52
5788,EMPLOYEE,16,47,97,42,48,96
5788,EMPLOYEE,28,36,27,19,66,93
5788,EMPLOYEE,30,91,90,44,60,100
5789,EMPLOYEE,23,60,81,99,81,24
5789,EMPLOYEE,22,2,32,96,57,76
5789,EMPLOYEE,13,92,0,69,5,98
5790,EMPLOYEE,27,91,70,25,77,41
5790,EMPLOYEE,20,75,43,46,69,86
5790,EMPLOYEE,35,89,35,61,61,82
5791,EMPLOYEE,19,94,100,99,36,66
5791,EMPLOYEE,36,77,72,97,65,52
5791,EMPLOYEE,30,49,62,21,62,90
5792,EMPLOYEE,38,76,22,33,93,49
5792,EMPLOYEE,49,51,44,71,77,67
5792,EMPLOYEE,28,12,66,85,81,100
5793,EMPLOYEE,5,24,38,43,5,24
5793,EMPLOYEE,38,26,39,57,20,59
5793,EMPLOYEE,24,42,69,96,37,81
5794,EMPLOYEE,9,87,50,10,39,35
5794,EMPLOYEE,15,32,64,49,84,89
5794,EMPLOYEE,1,87,1,10,64,74
5795,EMPLOYEE,44,83,52,14,14,23
5795,EMPLOYEE,49,21,30,46,40,35
5795,EMPLOYEE,9,76,11,3,31,98
5796,EMPLOYEE,4,34,16,15,12,98
5796,EMPLOYEE,9,41,41,80,58,38
5796,EMPLOYEE,26,49,96,75,15,63
5797,EMPLOYEE,12,60,83,94,50,34
5797,EMPLOYEE,25,24,5,66,9,81
5797,EMPLOYEE,42,64,85,50,60,29
5798,EMPLOYEE,1,50,85,23,63,2
5798,EMPLOYEE,43,14,31,65,33,77
5798,EMPLOYEE,29,71,11,94,61,66
5799,EMPLOYEE,18,83,33,48,12,25
5799,EMPLOYEE,1,7,39,15,49,95
5799,EMPLOYEE,34,31,62,18,60,29
5800,EMPLOYEE,23,85,64,15,6,1
5800,EMPLOYEE,22,57,38,96,9,47
5800,EMPLOYEE,21,20,27,77,87,77
5801,EMPLOYEE,26,70,29,18,68,5
5801,EMPLOYEE,18,76,51,70,47,63
5801,EMPLOYEE,10,97,85,9,65,76
5802,EMPLOYEE,17,78,86,81,62,24
5802,EMPLOYEE,35,77,12,34,41,45
5802,EMPLOYEE,4,64,55,44,18,16
5803,EMPLOYEE,8,63,14,4,50,65
5803,EMPLOYEE,20,16,31,70,3,28
5803,EMPLOYEE,14,95,78,90,37,85
5804,EMPLOYEE,4,65,43,29,43,44
5804,EMPLOYEE,33,95,15,100,76,50
5804,EMPLOYEE,11,88,47,54,91,74
5805,EMPLOYEE,27,4,87,54,10,50
5805,EMPLOYEE,41,73,99,58,29,57
5805,EMPLOYEE,18,19,53,79,63,62
5806,EMPLOYEE,12,79,47,85,13,55
5806,EMPLOYEE,21,42,100,21,99,2
5806,EMPLOYEE,38,44,42,22,34,44
5807,EMPLOYEE,26,11,69,96,53,26
5807,EMPLOYEE,38,63,42,69,10,35
5807,EMPLOYEE,15,39,11,85,28,54
5808,EMPLOYEE,23,3,10,2,84,74
5808,EMPLOYEE,46,25,74,31,61,44
5808,EMPLOYEE,3,94,57,35,54,55
5809,EMPLOYEE,18,97,85,7,13,77
5809,EMPLOYEE,23,91,93,93,29,70
5809,EMPLOYEE,41,9,67,19,46,55
5810,EMPLOYEE,21,11,93,14,59,44
5810,EMPLOYEE,15,90,28,11,94,62
5810,EMPLOYEE,4,43,82,58,28,76
5811,EMPLOYEE,48,66,67,91,17,1
5811,EMPLOYEE,38,3,1,85,1,2
5811,EMPLOYEE,24,95,27,17,23,18
5812,EMPLOYEE,49,13,40,96,67,9
5812,EMPLOYEE,31,64,35,88,17,98
5812,EMPLOYEE,12,82,83,67,75,93
5813,EMPLOYEE,41,27,74,53,83,0
5813,EMPLOYEE,27,4,83,73,24,57
5813,EMPLOYEE,48,2,41,63,81,12
5814,EMPLOYEE,21,32,65,97,93,37
5814,EMPLOYEE,42,69,27,17,7,95
5814,EMPLOYEE,41,29,50,34,9,58
5815,EMPLOYEE,34,28,69,58,43,30
5815,EMPLOYEE,8,43,97,63,48,65
5815,EMPLOYEE,14,64,96,49,57,33
5816,EMPLOYEE,25,13,26,45,20,38
5816,EMPLOYEE,33,76,96,0,52,98
5816,EMPLOYEE,50,37,94,84,97,100
5817,EMPLOYEE,40,77,84,63,1,49
5817,EMPLOYEE,43,64,20,58,10,5
5817,EMPLOYEE,6,48,90,77,12,8
5818,EMPLOYEE,41,31,51,2,61,3
5818,EMPLOYEE,7,59,81,100,35,44
5818,EMPLOYEE,31,33,12,86,7,49
5819,EMPLOYEE,41,48,78,10,62,21
5819,EMPLOYEE,5,35,76,82,25,36
5819,EMPLOYEE,34,1,34,81,25,76
5820,EMPLOYEE,19,57,11,27,100,60
5820,EMPLOYEE,30,44,53,18,13,47
5820,EMPLOYEE,7,48,83,64,18,76
5821,EMPLOYEE,45,0,47,33,43,2
5821,EMPLOYEE,32,64,37,36,61,57
5821,EMPLOYEE,24,39,40,26,83,84
5822,EMPLOYEE,11,35,20,3,74,96
5822,EMPLOYEE,33,88,51,77,69,62
5822,EMPLOYEE,34,98,85,34,81,18
5823,EMPLOYEE,44,78,35,35,8,69
5823,EMPLOYEE,13,76,76,12,97,86
5823,EMPLOYEE,17,8,35,99,62,99
5824,EMPLOYEE,35,39,23,60,94,18
5824,EMPLOYEE,18,88,44,59,47,53
5824,EMPLOYEE,17,21,21,68,33,14
5825,EMPLOYEE,10,76,62,99,81,57
5825,EMPLOYEE,46,36,90,45,53,74
5825,EMPLOYEE,12,76,52,2,10,43
5826,EMPLOYEE,9,46,62,64,71,51
5826,EMPLOYEE,18,71,90,13,64,41
5826,EMPLOYEE,41,81,53,96,77,40
5827,EMPLOYEE,12,63,51,21,39,64
5827,EMPLOYEE,32,32,53,72,60,20
5827,EMPLOYEE,30,58,49,95,14,2
5828,EMPLOYEE,41,75,54,50,15,98
5828,EMPLOYEE,36,82,0,44,20,36
5828,EMPLOYEE,22,42,25,64,12,60
5829,EMPLOYEE,46,26,62,11,60,80
5829,EMPLOYEE,27,68,89,95,41,17
5829,EMPLOYEE,33,100,59,19,20,17
5830,EMPLOYEE,8,46,52,12,77,17
5830,EMPLOYEE,35,100,11,52,44,71
5830,EMPLOYEE,26,54,7,5,34,66
5831,EMPLOYEE,17,33,4,41,14,29
5831,EMPLOYEE,24,97,26,54,44,90
5831,EMPLOYEE,37,90,75,16,75,35
5832,EMPLOYEE,47,31,86,14,57,60
5832,EMPLOYEE,24,49,100,6,31,71
5832,EMPLOYEE,2,57,55,49,49,18
5833,EMPLOYEE,34,79,38,30,37,40
5833,EMPLOYEE,9,87,40,82,66,55
5833,EMPLOYEE,18,87,91,16,68,5
5834,EMPLOYEE,45,12,70,41,100,61
5834,EMPLOYEE,6,81,6,13,53,45
5834,EMPLOYEE,22,56,36,41,74,19
5835,EMPLOYEE,21,21,42,35,21,1
5835,EMPLOYEE,34,92,84,57,70,0
5835,EMPLOYEE,33,7,76,72,14,37
5836,EMPLOYEE,1,72,26,19,63,2
5836,EMPLOYEE,28,22,22,17,36,24
5836,EMPLOYEE,11,39,76,36,32,62
5837,EMPLOYEE,24,15,85,26,32,2
5837,EMPLOYEE,26,40,81,22,87,65
5837,EMPLOYEE,42,87,100,8,27,82
5838,EMPLOYEE,2,9,100,31,33,76
5838,EMPLOYEE,5,13,35,30,9,40
5838,EMPLOYEE,33,5,70,97,82,2
5839,EMPLOYEE,37,17,82,10,97,32
5839,EMPLOYEE,36,23,43,68,52,99
5839,EMPLOYEE,24,24,67,89,94,71
5840,EMPLOYEE,19,24,77,41,48,32
5840,EMPLOYEE,45,45,73,28,26,49
5840,EMPLOYEE,5,83,70,82,84,64
5841,EMPLOYEE,42,10,83,47,1,49
5841,EMPLOYEE,29,15,63,66,73,25
5841,EMPLOYEE,2,52,18,80,42,32
5842,EMPLOYEE,31,33,41,40,67,4
5842,EMPLOYEE,46,57,66,3,74,24
5842,EMPLOYEE,36,62,53,99,58,7
5843,EMPLOYEE,34,20,97,12,16,46
5843,EMPLOYEE,24,32,6,15,57,70
5843,EMPLOYEE,40,31,82,51,89,64
5844,EMPLOYEE,46,83,34,29,56,69
5844,EMPLOYEE,44,56,7,77,31,43
5844,EMPLOYEE,40,26,77,52,80,69
5845,EMPLOYEE,6,93,43,20,22,3
5845,EMPLOYEE,41,31,64,55,48,90
5845,EMPLOYEE,47,96,20,58,24,0
5846,EMPLOYEE,32,99,60,38,1,31
5846,EMPLOYEE,18,73,16,18,52,93
5846,EMPLOYEE,11,99,5,4,52,37
5847,EMPLOYEE,34,42,44,93,26,37
5847,EMPLOYEE,3,81,54,35,27,96
5847,EMPLOYEE,20,81,93,36,47,73
5848,EMPLOYEE,16,44,20,77,42,80
5848,EMPLOYEE,29,98,51,33,31,37
5848,EMPLOYEE,22,10,81,31,82,66
5849,EMPLOYEE,28,39,20,88,73,41
5849,EMPLOYEE,18,17,19,7,61,99
5849,EMPLOYEE,41,85,44,55,92,54
5850,EMPLOYEE,12,44,94,46,64,48
5850,EMPLOYEE,1,52,7,81,64,96
5850,EMPLOYEE,19,69,15,69,25,12
5851,EMPLOYEE,11,70,54,22,56,64
5851,EMPLOYEE,14,60,13,11,54,46
5851,EMPLOYEE,48,97,56,64,64,23
5852,EMPLOYEE,16,45,51,98,57,32
5852,EMPLOYEE,12,25,52,44,93,32
5852,EMPLOYEE,13,2,5,83,33,19
5853,EMPLOYEE,19,99,41,29,97,94
5853,EMPLOYEE,29,88,17,46,73,64
5853,EMPLOYEE,39,25,25,68,11,48
5854,EMPLOYEE,49,6,64,84,42,20
5854,EMPLOYEE,13,76,78,49,57,90
5854,EMPLOYEE,35,59,99,20,53,45
5855,EMPLOYEE,24,17,75,98,40,14
5855,EMPLOYEE,12,7,52,96,35,95
5855,EMPLOYEE,35,23,11,21,37,65
5856,EMPLOYEE,30,45,95,63,89,43
5856,EMPLOYEE,19,31,19,59,8,46
5856,EMPLOYEE,20,11,33,61,49,80
5857,EMPLOYEE,34,28,75,100,30,34
5857,EMPLOYEE,8,18,30,71,20,19
5857,EMPLOYEE,32,3,88,47,24,24
5858,EMPLOYEE,34,35,4,10,28,57
5858,EMPLOYEE,21,88,77,39,88,57
5858,EMPLOYEE,9,9,98,50,26,13
5859,EMPLOYEE,24,24,70,21,15,67
5859,EMPLOYEE,5,96,31,60,8,21
5859,EMPLOYEE,16,68,62,53,35,79
5860,EMPLOYEE,4,38,13,34,38,99
5860,EMPLOYEE,13,99,96,64,23,78
5860,EMPLOYEE,2,42,88,92,72,12
5861,EMPLOYEE,41,69,41,14,80,50
5861,EMPLOYEE,25,95,83,50,46,5
5861,EMPLOYEE,32,70,55,92,42,44
5862,EMPLOYEE,24,27,74,2,98,87
5862,EMPLOYEE,39,89,76,59,1,97
5862,EMPLOYEE,30,49,78,31,82,79
5863,EMPLOYEE,36,10,31,29,37,14
5863,EMPLOYEE,44,50,11,5,24,21
5863,EMPLOYEE,15,82,22,34,94,44
5864,EMPLOYEE,10,54,70,59,35,72
5864,EMPLOYEE,37,54,8,76,90,68
5864,EMPLOYEE,27,26,83,53,73,96
5865,EMPLOYEE,1,23,63,85,63,5
5865,EMPLOYEE,2,14,10,79,18,31
5865,EMPLOYEE,6,26,64,80,22,46
5866,EMPLOYEE,16,41,85,25,66,51
5866,EMPLOYEE,47,48,19,78,12,33
5866,EMPLOYEE,42,71,31,27,27,80
5867,EMPLOYEE,16,75,26,55,2,22
5867,EMPLOYEE,18,23,70,46,88,20
5867,EMPLOYEE,3,89,60,23,64,74
5868,EMPLOYEE,4,49,79,81,25,90
5868,EMPLOYEE,16,33,51,83,34,73
5868,EMPLOYEE,12,21,64,57,59,3
5869,EMPLOYEE,5,51,8,10,44,19
5869,EMPLOYEE,44,45,57,42,89,5
5869,EMPLOYEE,34,92,78,66,61,6
5870,EMPLOYEE,48,1,65,21,97,0
5870,EMPLOYEE,38,39,7,27,47,67
5870,EMPLOYEE,39,46,98,30,51,95
5871,EMPLOYEE,26,26,60,44,79,83
5871,EMPLOYEE,42,32,91,45,79,12
5871,EMPLOYEE,16,74,26,96,21,15
5872,EMPLOYEE,47,11,64,14,70,38
5872,EMPLOYEE,23,31,63,96,5,99
5872,EMPLOYEE,13,93,39,47,18,5
5873,EMPLOYEE,46,78,100,49,48,38
5873,EMPLOYEE,28,72,37,36,75,90
5873,EMPLOYEE,12,11,70,66,21,62
5874,EMPLOYEE,31,93,56,45,83,71
5874,EMPLOYEE,41,8,95,39,89,7
5874,EMPLOYEE,11,68,60,45,0,45
5875,EMPLOYEE,39,38,62,65,25,88
5875,EMPLOYEE,6,61,63,28,16,17
5875,EMPLOYEE,27,66,94,64,18,85
5876,EMPLOYEE,47,36,48,4,46,9
5876,EMPLOYEE,7,17,48,1,21,80
5876,EMPLOYEE,4,46,51,45,44,47
5877,EMPLOYEE,41,79,19,2,11,85
5877,EMPLOYEE,12,90,43,97,57,10
5877,EMPLOYEE,26,58,47,17,18,42
5878,EMPLOYEE,11,56,24,18,75,4
5878,EMPLOYEE,8,52,6,38,9,57
5878,EMPLOYEE,50,66,4,65,71,92
5879,EMPLOYEE,32,74,9,50,74,29
5879,EMPLOYEE,40,74,73,6,70,61
5879,EMPLOYEE,13,5,95,14,63,56
5880,EMPLOYEE,17,51,55,57,99,18
5880,EMPLOYEE,34,94,68,46,39,59
5880,EMPLOYEE,29,36,6,9,100,38
5881,EMPLOYEE,14,37,19,77,65,16
5881,EMPLOYEE,46,8,8,74,66,18
5881,EMPLOYEE,29,89,18,48,33,8
5882,EMPLOYEE,50,31,42,93,34,23
5882,EMPLOYEE,18,99,74,31,67,28
5882,EMPLOYEE,43,65,35,19,36,55
5883,EMPLOYEE,41,26,1,62,46,57
5883,EMPLOYEE,11,75,92,9,41,90
5883,EMPLOYEE,31,70,50,0,76,20
5884,EMPLOYEE,43,58,4,37,73,47
5884,EMPLOYEE,35,59,62,22,33,99
5884,EMPLOYEE,24,18,94,85,12,56
5885,EMPLOYEE,37,72,35,74,82,9
5885,EMPLOYEE,7,56,57,42,17,96
5885,EMPLOYEE,12,48,73,57,13,80
5886,EMPLOYEE,46,75,42,33,47,24
5886,EMPLOYEE,14,72,14,73,34,9
5886,EMPLOYEE,33,54,34,19,94,19
5887,EMPLOYEE,13,31,88,3,19,85
5887,EMPLOYEE,17,94,76,62,18,30
5887,EMPLOYEE,27,48,47,96,37,74
5888,EMPLOYEE,13,40,91,49,73,48
5888,EMPLOYEE,3,87,5,86,56,87
5888,EMPLOYEE,40,98,53,65,23,34
5889,EMPLOYEE,11,36,52,72,73,48
5889,EMPLOYEE,28,7,12,1,49,59
5889,EMPLOYEE,26,12,98,11,90,95
5890,EMPLOYEE,22,43,24,57,63,26
5890,EMPLOYEE,33,9,27,20,24,66
5890,EMPLOYEE,44,25,41,59,74,4
5891,EMPLOYEE,20,88,64,63,22,74
5891,EMPLOYEE,9,5,37,41,64,6
5891,EMPLOYEE,43,81,83,45,14,91
5892,EMPLOYEE,50,54,53,38,26,83
5892,EMPLOYEE,46,62,73,28,5,3
5892,EMPLOYEE,7,6,14,58,92,68
5893,EMPLOYEE,44,77,34,69,70,15
5893,EMPLOYEE,20,53,31,67,28,55
5893,EMPLOYEE,29,82,39,98,29,83
5894,EMPLOYEE,23,82,30,57,59,62
5894,EMPLOYEE,24,29,75,84,62,0
5894,EMPLOYEE,37,64,13,66,78,16
5895,EMPLOYEE,38,54,88,23,15,92
5895,EMPLOYEE,18,74,16,25,93,82
5895,EMPLOYEE,2,49,0,94,31,12
5896,EMPLOYEE,27,19,88,98,23,45
5896,EMPLOYEE,10,64,70,56,74,90
5896,EMPLOYEE,34,26,23,64,15,11
5897,EMPLOYEE,28,60,74,58,32,95
5897,EMPLOYEE,14,28,75,34,9,62
5897,EMPLOYEE,11,18,29,36,69,40
5898,EMPLOYEE,39,73,81,93,85,86
5898,EMPLOYEE,29,99,69,44,29,99
5898,EMPLOYEE,1,39,61,33,100,20
5899,EMPLOYEE,8,88,95,63,100,70
5899,EMPLOYEE,18,30,30,59,11,36
5899,EMPLOYEE,1,87,59,21,51,41
5900,EMPLOYEE,31,75,38,26,49,43
5900,EMPLOYEE,41,90,83,96,31,83
5900,EMPLOYEE,8,20,87,37,1,22
5901,EMPLOYEE,49,23,87,98,18,66
